epsilon_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
15.9,0.8,Bimodal,0.126553,0.5226141404,0.42706914680860647,0.045228280799999965,False
15.9,0.79,Bimodal,0.695858,0.5220645695999999,0.4154390584820335,0.044129139199999834,False
15.9,0.78,Bimodal,0.065705,0.5213456236,0.41242097512215314,0.04269124720000006,False
15.9,0.77,Bimodal,0.058465,0.52022406,0.40063204069552444,0.040448119999999976,False
15.9,0.76,Bimodal,0.061325,0.5198972826,0.3975657911445174,0.03979456520000002,False
15.9,0.75,Bimodal,0.544495,0.5183306588,0.384994766954571,0.03666131759999991,False
15.9,0.74,Bimodal,0.33648,0.5176264626,0.37768056331424427,0.03525292520000001,False
15.9,0.73,Bimodal,0.576896,0.5172440828,0.3681766667930097,0.03448816560000001,False
15.9,0.72,Bimodal,0.852283,0.515658011,0.35166051109450425,0.03131602199999994,False
15.9,0.71,Bimodal,0.891801,0.5148291422,0.34267833906203643,0.029658284399999957,False
15.9,0.7,Bimodal,0.877195,0.5144169596,0.33774914546062945,0.028833919200000002,False
15.9,0.69,Bimodal,0.868431,0.51308448,0.32324204029525994,0.026168959999999908,False
15.9,0.68,Bimodal,0.127154,0.5119720374,0.30821482241139736,0.023944074799999937,False
15.9,0.67,Bimodal,0.708506,0.5116633808000001,0.30602931241283043,0.023326761600000134,False
15.9,0.66,Bimodal,0.761865,0.5112584123999999,0.30032253350818433,0.022516824799999835,False
15.9,0.65,Bimodal,0.195764,0.5100288632000001,0.28340343159640785,0.020057726400000142,False
15.9,0.64,Bimodal,0.574673,0.5093416955999999,0.27389197853109404,0.018683391199999733,False
15.9,0.63,Bimodal,0.193411,0.5086098550000001,0.26226491772850785,0.01721971000000022,False
15.9,0.62,Bimodal,0.508402,0.5080489956,0.25007973389129595,0.016097991200000106,False
15.9,0.61,Bimodal,0.649614,0.5075938598,0.2449032636540318,0.015187719600000094,False
15.9,0.6,Bimodal,0.256184,0.5064766987999999,0.22807700439789433,0.012953397599999805,False
15.9,0.5900000000000001,Bimodal,0.674815,0.5059009032,0.21587439621045956,0.011801806400000059,False
15.9,0.5800000000000001,Bimodal,0.53798,0.5054025246,0.20446451719674955,0.010805049200000028,False
15.9,0.5700000000000001,Bimodal,0.657731,0.5047498078,0.19349768905965245,0.009499615600000011,False
15.9,0.56,Bimodal,0.251613,0.5042112632,0.18269467871404688,0.008422526399999963,False
15.9,0.55,Bimodal,0.631628,0.5036805694,0.1720673435820448,0.007361138800000111,False
15.9,0.54,Bimodal,0.679902,0.5033019798,0.16157514765352388,0.006603959600000042,False
15.9,0.53,Bimodal,0.683627,0.5028823214,0.15117354747309208,0.005764642799999997,False
15.9,0.52,Bimodal,0.525585,0.502440148,0.14082750420276746,0.004880296000000062,False
15.9,0.51,Bimodal,0.315281,0.5021474372000001,0.13048780387826386,0.004294874400000204,False
15.9,0.5,Bimodal,0.62508,0.5018638473999999,0.12003380296967012,0.0037276947999997923,False
15.9,0.49,Bimodal,0.391689,0.5014583412,0.10935399797996789,0.0029166823999999814,False
15.9,0.48,Bimodal,0.604543,0.5012551726,0.09824652930393654,0.0025103451999999304,False
15.9,0.47000000000000003,Bimodal,0.377569,0.5009286008,0.08647591835465696,0.0018572016000000247,False
15.9,0.46,Bimodal,0.576493,0.5006668924,0.07359895776616457,0.0013337847999999042,False
15.9,0.45,Bimodal,0.526513,0.5004647546000001,0.05883889717292876,0.0009295092000001226,False
15.8,0.95,Bimodal,0.026817,0.5267052863999999,0.46129120142905994,0.053410572799999834,False
15.8,0.94,Bimodal,1.0,0.5268376316,0.4595590626319121,0.053675263199999934,False
15.8,0.9299999999999999,Bimodal,0.040668,0.5263789934,0.4588316985512104,0.0527579868000001,False
15.8,0.92,Bimodal,1.0,0.5264234276,0.4554253243835015,0.0528468552000001,False
15.8,0.91,Bimodal,0.022447,0.5262132796,0.4547219308743217,0.052426559199999945,False
15.8,0.9,Bimodal,1.0,0.5260772978,0.45132227086643034,0.05215459560000002,False
15.8,0.89,Bimodal,0.77045,0.5250452939999999,0.4475248464677701,0.05009058799999977,False
15.8,0.88,Bimodal,0.728304,0.5247779260000001,0.4456946731176032,0.04955585200000012,False
15.8,0.87,Bimodal,0.067213,0.5245034879999999,0.44275821379586827,0.04900697599999981,False
15.8,0.8600000000000001,Bimodal,0.04286,0.5243709924,0.44004569533774945,0.048741984799999916,False
15.8,0.8500000000000001,Bimodal,0.042656,0.5248589511999999,0.4439545211121179,0.04971790239999985,False
15.8,0.8400000000000001,Bimodal,0.317635,0.5234917444,0.4349134119934981,0.04698348880000003,False
15.8,0.8300000000000001,Bimodal,1.0,0.5238509708000001,0.4324336812563482,0.047701941600000186,False
15.8,0.8200000000000001,Bimodal,0.052062,0.523210805,0.42911136948983636,0.04642160999999989,False
15.8,0.81,Bimodal,0.041783,0.5227415392,0.42407704165928783,0.04548307839999999,False
15.8,0.8,Bimodal,0.149729,0.5220194668,0.4211142651974781,0.044038933599999996,False
15.8,0.79,Bimodal,0.071227,0.521298654,0.4124222565381785,0.042597307999999945,False
15.8,0.78,Bimodal,1.0,0.521406852,0.4110125508149988,0.042813704000000063,False
15.8,0.77,Bimodal,1.0,0.5200321760000001,0.39859881219866705,0.040064352000000136,False
15.8,0.76,Bimodal,0.061968,0.5198809588,0.3974763627702449,0.03976191759999992,False
15.8,0.75,Bimodal,0.083578,0.5182009776000001,0.3813186522711952,0.03640195520000011,False
15.8,0.74,Bimodal,0.288461,0.5176280061999999,0.37776183298253974,0.03525601239999987,False
15.8,0.73,Bimodal,0.366719,0.5161789774,0.36157501608914694,0.03235795479999992,False
15.8,0.72,Bimodal,0.998672,0.5153073452000001,0.34781223723170995,0.0306146904000002,False
15.8,0.71,Bimodal,0.910266,0.514782566,0.34198289409276317,0.029565132000000105,False
15.8,0.7,Bimodal,1.0,0.5138869802,0.3318906057850808,0.02777396040000002,False
15.8,0.69,Bimodal,0.858542,0.5130982862,0.3235044187234267,0.02619657239999995,False
15.8,0.68,Bimodal,0.684382,0.5117978262,0.307761132949427,0.023595652400000056,False
15.8,0.67,Bimodal,0.718113,0.5116571663999999,0.3059284929065404,0.023314332799999837,False
15.8,0.66,Bimodal,0.458404,0.5109426012,0.2918884447822182,0.021885202400000026,False
15.8,0.65,Bimodal,0.27861,0.5098206458000001,0.28096082483905543,0.019641291600000166,False
15.8,0.64,Bimodal,0.454662,0.5094274356,0.2708121999501622,0.018854871200000067,False
15.8,0.63,Bimodal,0.412755,0.5083888759999999,0.25980910761160203,0.016777751999999868,False
15.8,0.62,Bimodal,0.703432,0.5076672743999999,0.24607841319492454,0.015334548799999848,False
15.8,0.61,Bimodal,0.648841,0.5073869677999999,0.24138453659968,0.014773935599999843,False
15.8,0.6,Bimodal,0.339818,0.5062785202,0.2249858396887993,0.012557040399999941,False
15.8,0.5900000000000001,Bimodal,0.219374,0.5057290744,0.21295752822723174,0.011458148800000068,False
15.8,0.5800000000000001,Bimodal,0.244378,0.5051919578000001,0.20178259720399502,0.010383915600000293,False
15.8,0.5700000000000001,Bimodal,0.650978,0.5046435206000001,0.1908742086274356,0.009287041200000123,False
15.8,0.56,Bimodal,0.254131,0.5040983812000001,0.18014788258103612,0.008196762400000113,False
15.8,0.55,Bimodal,0.484209,0.5035516586,0.16958828134665105,0.007103317199999903,False
15.8,0.54,Bimodal,0.661832,0.5031543002000001,0.1591339143471484,0.006308600400000142,False
15.8,0.53,Bimodal,0.536784,0.5027287042,0.14876183641323237,0.0054574084000000855,False
15.8,0.52,Bimodal,0.319603,0.5023791717999999,0.13845226279913206,0.004758343599999826,False
15.8,0.51,Bimodal,0.521401,0.5021447512,0.12805826285867294,0.004289502400000034,False
15.8,0.5,Bimodal,0.63239,0.5017199978000001,0.11755965410179252,0.0034399956000001897,False
15.8,0.49,Bimodal,0.381505,0.5014680077999999,0.10676086064648287,0.002936015599999786,False
15.8,0.48,Bimodal,0.589565,0.5011225060000001,0.09549963400496246,0.002245012000000157,False
15.8,0.47000000000000003,Bimodal,0.51668,0.500922962,0.08346132285346697,0.0018459239999999433,False
15.8,0.46,Bimodal,0.425815,0.5005898586,0.07017519528219915,0.0011797172000000966,False
15.8,0.45,Bimodal,0.56205,0.5003721556,0.0546263149694652,0.0007443112000000696,False
15.700000000000001,0.95,Bimodal,0.01756,0.5269220104,0.46224085351474015,0.05384402079999995,False
15.700000000000001,0.94,Bimodal,0.004066,0.5272959528000001,0.4580331054715785,0.05459190560000016,False
15.700000000000001,0.9299999999999999,Bimodal,0.719435,0.5261260296,0.4570141729636011,0.05225205919999998,False
15.700000000000001,0.92,Bimodal,1.0,0.5266264776,0.4555335188911927,0.05325295520000006,False
15.700000000000001,0.91,Bimodal,1.0,0.5260675966,0.45158276409314596,0.05213519320000004,False
15.700000000000001,0.9,Bimodal,1.0,0.5257618504,0.4514066863643206,0.051523700800000016,False
15.700000000000001,0.89,Bimodal,1.0,0.5254417553999999,0.44611920169180924,0.050883510799999865,False
15.700000000000001,0.88,Bimodal,1.0,0.5257109192,0.44890337875600983,0.05142183840000003,False
15.700000000000001,0.87,Bimodal,1.0,0.5249617646000001,0.44130342027536446,0.049923529200000205,False
15.700000000000001,0.8600000000000001,Bimodal,1.0,0.524124036,0.4388730463063499,0.04824807200000003,False
15.700000000000001,0.8500000000000001,Bimodal,1.0,0.5244496326,0.4361122470695273,0.048899265199999986,False
15.700000000000001,0.8400000000000001,Bimodal,0.045312,0.5234966700000001,0.4321366860414238,0.04699334000000022,False
15.700000000000001,0.8300000000000001,Bimodal,1.0,0.5237354002,0.43190254447240106,0.04747080039999996,False
15.700000000000001,0.8200000000000001,Bimodal,1.0,0.5227737786,0.4259050547666533,0.04554755719999992,False
15.700000000000001,0.81,Bimodal,0.112785,0.5224068386,0.4247302654081874,0.04481367720000007,False
15.700000000000001,0.8,Bimodal,0.035882,0.5223714452,0.4192911265068161,0.04474289040000001,False
15.700000000000001,0.79,Bimodal,0.818491,0.521330239,0.41402205982687557,0.042660477999999946,False
15.700000000000001,0.78,Bimodal,1.0,0.5205629677999999,0.4056532876947449,0.041125935599999774,False
15.700000000000001,0.77,Bimodal,0.072627,0.5200226662,0.3998634540554075,0.04004533240000008,False
15.700000000000001,0.76,Bimodal,1.0,0.5189174212000001,0.3887513635543465,0.037834842400000124,False
15.700000000000001,0.75,Bimodal,0.228765,0.5177974212,0.37940220760311955,0.035594842400000104,False
15.700000000000001,0.74,Bimodal,0.32253,0.5176048326,0.3775683296860892,0.03520966520000002,False
15.700000000000001,0.73,Bimodal,0.387472,0.5162494294,0.3566011376572423,0.03249885879999992,False
15.700000000000001,0.72,Bimodal,0.965595,0.5151819592,0.3464831315636477,0.030363918399999967,False
15.700000000000001,0.71,Bimodal,0.903773,0.514699845,0.3410254269729162,0.02939968999999998,False
15.700000000000001,0.7,Bimodal,0.917478,0.5135707986,0.3288846847238637,0.02714159719999998,False
15.700000000000001,0.69,Bimodal,0.126641,0.5128461148000001,0.3173804605621445,0.02569222960000017,False
15.700000000000001,0.68,Bimodal,0.691765,0.5117806052,0.30754243314923874,0.023561210400000032,False
15.700000000000001,0.67,Bimodal,0.729952,0.5116615819999999,0.30593761584158663,0.023323163999999785,False
15.700000000000001,0.66,Bimodal,0.278672,0.5103995238,0.28912825463090497,0.020799047599999954,False
15.700000000000001,0.65,Bimodal,0.544142,0.5095398666000001,0.2767881599546133,0.019079733200000115,False
15.700000000000001,0.64,Bimodal,0.647259,0.5090565902,0.2670918559029275,0.018113180400000095,False
15.700000000000001,0.63,Bimodal,0.202064,0.5084305388,0.25698263530044685,0.016861077599999996,False
15.700000000000001,0.62,Bimodal,0.690214,0.5076287894,0.24547192977139481,0.015257578800000005,False
15.700000000000001,0.61,Bimodal,0.814532,0.50699869,0.23520847931039773,0.013997379999999948,False
15.700000000000001,0.6,Bimodal,0.24163,0.5061447137999999,0.22192687250731594,0.012289427599999847,False
15.700000000000001,0.5900000000000001,Bimodal,0.489206,0.5054729513999999,0.21012068191143685,0.010945902799999851,False
15.700000000000001,0.5800000000000001,Bimodal,0.235493,0.5049888000000001,0.19910618222299648,0.009977600000000253,False
15.700000000000001,0.5700000000000001,Bimodal,0.663212,0.5045324199999999,0.18825097016602196,0.009064839999999741,False
15.700000000000001,0.56,Bimodal,0.258317,0.5039979717999999,0.17759100238564754,0.007995943599999888,False
15.700000000000001,0.55,Bimodal,0.352809,0.5034492188,0.16711167958768486,0.006898437600000085,False
15.700000000000001,0.54,Bimodal,0.418058,0.503022642,0.15669288544141316,0.00604528400000004,False
15.700000000000001,0.53,Bimodal,0.323545,0.5026517898,0.1463578934766656,0.005303579600000052,False
15.700000000000001,0.52,Bimodal,0.355437,0.5023818368,0.13599878431105988,0.0047636736000000734,False
15.700000000000001,0.51,Bimodal,0.627296,0.5020221998,0.12561663047125754,0.004044399599999915,False
15.700000000000001,0.5,Bimodal,0.37793,0.5016194082,0.11504856665069256,0.0032388163999999,False
15.700000000000001,0.49,Bimodal,0.606011,0.5014150894,0.1041282349309109,0.002830178800000027,False
15.700000000000001,0.48,Bimodal,0.383658,0.5010495014,0.09267595937243227,0.0020990028000000827,False
15.700000000000001,0.47000000000000003,Bimodal,0.595132,0.5008194159999999,0.08032616668224195,0.0016388319999998124,False
15.700000000000001,0.46,Bimodal,0.451388,0.5005804974,0.06651403421974968,0.0011609947999999815,False
15.700000000000001,0.45,Bimodal,0.470061,0.5002906906,0.05002671708094437,0.000581381199999953,False
15.600000000000001,0.95,Bimodal,1.0,0.5272578316000001,0.4617165489801704,0.05451566320000012,False
15.600000000000001,0.94,Bimodal,1.0,0.5267171128,0.4586402755279464,0.053434225599999996,False
15.600000000000001,0.9299999999999999,Bimodal,0.096921,0.527027952,0.4560785725481122,0.05405590399999993,False
15.600000000000001,0.92,Bimodal,0.010233,0.526553076,0.45474489580764554,0.05310615200000002,False
15.600000000000001,0.91,Bimodal,1.0,0.5260678332,0.4510355108870698,0.05213566639999989,False
15.600000000000001,0.9,Bimodal,0.011121,0.5262017511999999,0.45112880252091647,0.0524035023999998,False
15.600000000000001,0.89,Bimodal,0.0188,0.5253814706,0.4460924138965893,0.05076294119999991,False
15.600000000000001,0.88,Bimodal,1.0,0.525620585,0.445351767713242,0.05124116999999995,False
15.600000000000001,0.87,Bimodal,1.0,0.5246229493999999,0.43968612014465003,0.04924589879999974,False
15.600000000000001,0.8600000000000001,Bimodal,0.031383,0.5246262132,0.4408543369407964,0.04925242640000005,False
15.600000000000001,0.8500000000000001,Bimodal,0.030833,0.5240205028,0.43508124895954,0.04804100560000002,False
15.600000000000001,0.8400000000000001,Bimodal,1.0,0.5238001898,0.43400161505758744,0.047600379599999965,False
15.600000000000001,0.8300000000000001,Bimodal,0.336472,0.5230613846000001,0.43071101533721845,0.046122769200000135,False
15.600000000000001,0.8200000000000001,Bimodal,0.033346,0.522977658,0.4252583154857849,0.04595531599999991,False
15.600000000000001,0.81,Bimodal,0.081948,0.5226647442,0.4267097512925365,0.04532948839999995,False
15.600000000000001,0.8,Bimodal,0.211357,0.5214997906,0.4163647455062722,0.042999581199999914,False
15.600000000000001,0.79,Bimodal,0.074649,0.5214088846,0.4136797419306912,0.04281776920000002,False
15.600000000000001,0.78,Bimodal,0.069582,0.5202726303999999,0.4022116698309325,0.04054526079999987,False
15.600000000000001,0.77,Bimodal,0.083688,0.5198513607999999,0.39882033525152033,0.03970272159999988,False
15.600000000000001,0.76,Bimodal,1.0,0.5188914362,0.3869199238925829,0.0377828724,False
15.600000000000001,0.75,Bimodal,0.274284,0.5178004078,0.37948419097245606,0.03560081560000006,False
15.600000000000001,0.74,Bimodal,0.860738,0.517660722,0.3769500040500345,0.035321444000000035,False
15.600000000000001,0.73,Bimodal,0.462183,0.5165794182,0.3605619067799152,0.03315883639999995,False
15.600000000000001,0.72,Bimodal,0.969356,0.5150734538,0.34515351863035915,0.03014690760000005,False
15.600000000000001,0.71,Bimodal,0.895433,0.5146162164,0.34005568814256054,0.029232432799999986,False
15.600000000000001,0.7,Bimodal,0.151384,0.5133156692,0.3266672319040111,0.026631338400000093,False
15.600000000000001,0.69,Bimodal,0.107206,0.5127440218,0.31722317944382533,0.02548804360000001,False
15.600000000000001,0.68,Bimodal,0.699832,0.5117650964,0.3073381622466955,0.023530192800000016,False
15.600000000000001,0.67,Bimodal,0.747022,0.5116359856000001,0.30548099558636227,0.02327197120000024,False
15.600000000000001,0.66,Bimodal,0.157906,0.5102499656,0.28572387430427215,0.020499931200000043,False
15.600000000000001,0.65,Bimodal,0.555783,0.5094746954,0.27583123473304305,0.01894939080000002,False
15.600000000000001,0.64,Bimodal,0.680572,0.5089797034,0.2656571548678069,0.017959406799999966,False
15.600000000000001,0.63,Bimodal,0.700395,0.5082780484,0.2533802980790081,0.01655609680000003,False
15.600000000000001,0.62,Bimodal,0.672778,0.5076170596,0.2452850199249607,0.015234119200000062,False
15.600000000000001,0.61,Bimodal,0.300598,0.5066473734,0.2313096505002212,0.013294746799999979,False
15.600000000000001,0.6,Bimodal,0.285767,0.5061373111999999,0.21882463024571613,0.01227462239999988,False
15.600000000000001,0.5900000000000001,Bimodal,0.789383,0.5054212626000001,0.20736362897922847,0.010842525200000175,False
15.600000000000001,0.5800000000000001,Bimodal,0.264142,0.5048085658000001,0.19641593252951847,0.009617131600000217,False
15.600000000000001,0.5700000000000001,Bimodal,0.668742,0.5044148186,0.18562457125118034,0.008829637200000073,False
15.600000000000001,0.56,Bimodal,0.274381,0.503909314,0.17502305424399034,0.007818628000000105,False
15.600000000000001,0.55,Bimodal,0.2853,0.5033797962,0.16460925789813713,0.006759592399999903,False
15.600000000000001,0.54,Bimodal,0.296054,0.502964949,0.15423489263163448,0.005929897999999989,False
15.600000000000001,0.53,Bimodal,0.311566,0.5026414734,0.1438842319845578,0.005282946799999966,False
15.600000000000001,0.52,Bimodal,0.63233,0.5023224850000001,0.1335533716045071,0.0046449700000001926,False
15.600000000000001,0.51,Bimodal,0.599078,0.5018708698,0.12310780539878075,0.003741739599999905,False
15.600000000000001,0.5,Bimodal,0.37929,0.5016295815999999,0.11243865380697567,0.0032591631999998594,False
15.600000000000001,0.49,Bimodal,0.612449,0.5012770216000001,0.10139563861558931,0.002554043200000189,False
15.600000000000001,0.48,Bimodal,0.454111,0.5010548992,0.0897064304283315,0.002109798400000029,False
15.600000000000001,0.47000000000000003,Bimodal,0.480167,0.5007077508000001,0.07702517207152756,0.0014155016000001464,False
15.600000000000001,0.46,Bimodal,0.569617,0.5005130543999999,0.06262622548889912,0.0010261087999998697,False
15.600000000000001,0.45,Bimodal,0.457578,0.5002610462,0.044928007688748474,0.0005220924000000071,False
15.5,0.95,Bimodal,0.458603,0.5264632607999999,0.4601495007367967,0.05292652159999989,False
15.5,0.94,Bimodal,0.021593,0.5266298778,0.45983753528443,0.05325975560000007,False
15.5,0.9299999999999999,Bimodal,0.762912,0.5259621484,0.45544356555102317,0.05192429679999999,False
15.5,0.92,Bimodal,0.034577,0.5264471602,0.45878346497269473,0.05289432040000008,False
15.5,0.91,Bimodal,0.010668,0.5262032764,0.45156139740124973,0.05240655279999995,False
15.5,0.9,Bimodal,0.065875,0.5251825706000001,0.44872693170468925,0.05036514120000013,False
15.5,0.89,Bimodal,0.045977,0.5249726426,0.4463943803491961,0.04994528519999997,False
15.5,0.88,Bimodal,1.0,0.5248453474,0.4438440373431592,0.04969069479999999,False
15.5,0.87,Bimodal,1.0,0.5244906076,0.4410307930801211,0.04898121519999998,False
15.5,0.8600000000000001,Bimodal,1.0,0.5251884834,0.44737052828313556,0.050376966800000034,False
15.5,0.8500000000000001,Bimodal,1.0,0.5242651958000001,0.43514807063250655,0.04853039160000017,False
15.5,0.8400000000000001,Bimodal,0.682624,0.5233025074000001,0.432771916283322,0.04660501480000012,False
15.5,0.8300000000000001,Bimodal,0.04886,0.5235125142000001,0.4317925497572122,0.047025028400000224,False
15.5,0.8200000000000001,Bimodal,0.033615,0.5229012068,0.4246647967023286,0.045802413599999925,False
15.5,0.81,Bimodal,1.0,0.5224058282,0.4230409404876332,0.044811656400000066,False
15.5,0.8,Bimodal,1.0,0.5216684932,0.41368459582585215,0.043336986399999944,False
15.5,0.79,Bimodal,1.0,0.5213455958000001,0.4105099095234855,0.04269119160000012,False
15.5,0.78,Bimodal,0.151278,0.5199122448,0.4009312917021734,0.03982448959999996,False
15.5,0.77,Bimodal,0.149426,0.5196465048,0.39833695019419774,0.03929300959999993,False
15.5,0.76,Bimodal,0.063578,0.5186258084,0.3842442897227749,0.03725161680000011,False
15.5,0.75,Bimodal,0.276527,0.5177791072,0.37929983888062524,0.035558214399999954,False
15.5,0.74,Bimodal,0.892409,0.5168530404,0.3652746438937796,0.03370608080000004,False
15.5,0.73,Bimodal,0.348735,0.5156480786000001,0.3554752202394215,0.03129615720000012,False
15.5,0.72,Bimodal,0.925912,0.5150065737999999,0.34455330745970386,0.030013147599999845,False
15.5,0.71,Bimodal,0.939383,0.5144460762,0.3369413345049135,0.028892152400000093,False
15.5,0.7,Bimodal,0.847402,0.5132299048,0.32519209307498026,0.02645980959999994,False
15.5,0.69,Bimodal,0.183384,0.511926709,0.3093404037927255,0.02385341800000007,False
15.5,0.68,Bimodal,0.708898,0.5117542064,0.30718928539776,0.023508412800000045,False
15.5,0.67,Bimodal,0.137062,0.5111774858000001,0.2961324050710811,0.022354971600000217,False
