epsilon_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
12.100000000000001,0.53,Spike,0.09365,0.5203512656,0.40235698298408923,0.0407025312,False
12.100000000000001,0.52,Spike,0.160938,0.5195120956000001,0.39666794765989477,0.039024191200000224,False
12.100000000000001,0.51,Spike,1.0,0.5188880518,0.39207785202742323,0.037776103599999944,False
12.100000000000001,0.5,Spike,0.658544,0.5180146802,0.38457311504672564,0.03602936039999993,False
12.100000000000001,0.49,Spike,0.231823,0.5176154264,0.37892386810221246,0.035230852800000045,False
12.100000000000001,0.48,Spike,0.082041,0.5177242538000001,0.37462422353845853,0.03544850760000018,False
12.100000000000001,0.47000000000000003,Spike,0.301924,0.5163959958000001,0.3670958123980722,0.032791991600000125,False
12.100000000000001,0.46,Spike,1.0,0.5161882732,0.36143466165225446,0.032376546400000095,False
12.100000000000001,0.45,Spike,1.0,0.5152650451999999,0.35234320283032805,0.030530090399999876,False
12.0,0.95,Spike,1.0,0.5822334536,0.486780919089589,0.1644669072,False
12.0,0.94,Spike,1.0,0.5433084348,0.49164589861955693,0.08661686960000003,False
12.0,0.9299999999999999,Spike,0.0,0.5473164361999999,0.491246094761108,0.09463287239999985,False
12.0,0.92,Spike,1.0,0.5618235262,0.4893539935293374,0.12364705239999996,False
12.0,0.91,Spike,1.0,0.5439719300000001,0.49107459548153143,0.0879438600000002,False
12.0,0.9,Spike,1.0,0.5332054025999999,0.4916990896645166,0.06641080519999987,False
12.0,0.89,Spike,0.00506,0.5315561144000001,0.49160816371448984,0.06311222880000011,False
12.0,0.88,Spike,1.0,0.5365869466000001,0.4907375111816091,0.07317389320000012,False
12.0,0.87,Spike,1.0,0.5405615366,0.49011638488549647,0.0811230731999999,False
12.0,0.8600000000000001,Spike,0.0,0.5471485932,0.4890648351861115,0.09429718639999995,False
12.0,0.8500000000000001,Spike,0.259348,0.5297903334,0.4899070931309317,0.05958066680000007,False
12.0,0.8400000000000001,Spike,0.0,0.5428753100000001,0.4883746708571636,0.08575062000000022,False
12.0,0.8300000000000001,Spike,1.0,0.5382874910000001,0.48822590840491153,0.07657498200000012,False
12.0,0.8200000000000001,Spike,1.0,0.5334809497999999,0.4878669335024688,0.06696189959999987,False
12.0,0.81,Spike,1.0,0.5322903994,0.486945353486232,0.0645807988,False
12.0,0.8,Spike,1.0,0.5360123165999999,0.4856921346035263,0.07202463319999985,False
12.0,0.79,Spike,0.000348,0.532526746,0.4853741330489091,0.0650534920000001,False
12.0,0.78,Spike,1.0,0.53490714,0.4838398595321258,0.0698142799999999,False
12.0,0.77,Spike,1.0,0.5314562143999999,0.4829740902651909,0.06291242879999981,False
12.0,0.76,Spike,1.0,0.5313279476,0.4813307883576718,0.06265589520000003,False
12.0,0.75,Spike,1.0,0.533496612,0.47994869026160686,0.06699322399999996,False
12.0,0.74,Spike,0.006884,0.530137833,0.4782153899174717,0.060275665999999894,False
12.0,0.73,Spike,1.0,0.5325947964,0.47612491202321394,0.06518959279999992,False
12.0,0.72,Spike,1.0,0.5311394048,0.4754099830218784,0.062278809599999985,False
12.0,0.71,Spike,1.0,0.5314986062,0.4728601525370246,0.0629972124,False
12.0,0.7,Spike,0.01839,0.5287458398,0.4707257139870061,0.05749167960000001,False
12.0,0.69,Spike,1.0,0.5290077821999999,0.46823878792239987,0.058015564399999775,False
12.0,0.68,Spike,1.0,0.5279001315999999,0.4650113306546843,0.05580026319999987,False
12.0,0.67,Spike,1.0,0.5271201835999999,0.462260262904987,0.054240367199999806,False
12.0,0.66,Spike,0.172063,0.5288559356,0.4590323046718128,0.05771187119999999,False
12.0,0.65,Spike,0.034992,0.5267460114,0.4562610407499506,0.05349202279999998,False
12.0,0.64,Spike,0.029656,0.5263224169999999,0.4518276180411056,0.05264483399999986,False
12.0,0.63,Spike,0.180336,0.5248988246,0.4477181186100498,0.04979764920000007,False
12.0,0.62,Spike,1.0,0.5249907276,0.44395503803444136,0.04998145519999997,False
12.0,0.61,Spike,1.0,0.5255604153999999,0.44244380047748916,0.05112083079999974,False
12.0,0.6,Spike,0.013945,0.5251808668,0.4382232173542588,0.05036173359999996,False
12.0,0.5900000000000001,Spike,1.0,0.5244425870000001,0.4325912360811223,0.04888517400000025,False
12.0,0.5800000000000001,Spike,1.0,0.5234524214,0.42664615490282914,0.04690484280000007,False
12.0,0.5700000000000001,Spike,1.0,0.5221775054,0.4208734109467591,0.04435501079999993,False
12.0,0.56,Spike,0.058073,0.5219495782,0.415244704472729,0.04389915639999997,False
12.0,0.55,Spike,0.038483,0.5218747094,0.41274285869956523,0.04374941880000005,False
12.0,0.54,Spike,0.856236,0.5202322070000001,0.4059930050280173,0.040464414000000115,False
12.0,0.53,Spike,1.0,0.520050683,0.4006564928603443,0.04010136600000003,False
12.0,0.52,Spike,1.0,0.5196447778,0.39351697863052887,0.039289555599999915,False
12.0,0.51,Spike,1.0,0.5189895954,0.38632155516065636,0.03797919080000001,False
12.0,0.5,Spike,0.175847,0.5181741849999999,0.3833587698085742,0.0363483699999998,False
12.0,0.49,Spike,0.099479,0.5179984612,0.37866168122779115,0.035996922400000075,False
12.0,0.48,Spike,1.0,0.5171321745999999,0.37055911946293424,0.03426434919999988,False
12.0,0.47000000000000003,Spike,0.271735,0.5163363788,0.3660493910918583,0.0326727576000001,False
12.0,0.46,Spike,0.344228,0.515684413,0.359611634641942,0.031368826000000016,False
12.0,0.45,Spike,0.160158,0.5154980748,0.35378550570709266,0.030996149599999967,False
11.9,0.95,Spike,0.0,0.5445071401999999,0.49170621750168436,0.08901428039999981,False
11.9,0.94,Spike,1.0,0.5720610523999999,0.4882277257313553,0.14412210479999987,False
11.9,0.9299999999999999,Spike,1.0,0.542398063,0.4915152130499667,0.08479612600000008,False
11.9,0.92,Spike,0.0,0.5372925258,0.4918592204127937,0.07458505159999995,False
11.9,0.91,Spike,0.0,0.5476026514,0.4906802452362012,0.09520530279999995,False
11.9,0.9,Spike,1.0,0.5536198226,0.4898126027282624,0.10723964519999996,False
11.9,0.89,Spike,0.0,0.5514741554,0.4897031316555681,0.1029483108,False
11.9,0.88,Spike,0.0,0.5455753076,0.48989803183081854,0.0911506151999999,False
11.9,0.87,Spike,6e-06,0.5351441532000001,0.4904856395461159,0.07028830640000017,False
11.9,0.8600000000000001,Spike,1.0,0.5348052686,0.4898001229613217,0.06961053719999999,False
11.9,0.8500000000000001,Spike,0.0,0.5391292122,0.48916156654414494,0.07825842439999997,False
11.9,0.8400000000000001,Spike,1.0,0.5384749132,0.48852066233412883,0.07694982639999992,False
11.9,0.8300000000000001,Spike,1.0,0.5315635088000001,0.48829733726316915,0.06312701760000028,False
11.9,0.8200000000000001,Spike,1.0,0.5298814222,0.48758603054574745,0.059762844400000015,False
11.9,0.81,Spike,1.0,0.5331483746,0.4867711888966152,0.06629674919999995,False
11.9,0.8,Spike,1.0,0.5364576567999999,0.48542251400201686,0.07291531359999981,False
11.9,0.79,Spike,0.023298,0.5302269922,0.48493681557908075,0.06045398440000005,False
11.9,0.78,Spike,1e-06,0.5356345325999999,0.4833481917366576,0.07126906519999987,False
11.9,0.77,Spike,1.0,0.534552739,0.48220814633270437,0.069105478,False
11.9,0.76,Spike,2e-06,0.5348433645999999,0.4808384949034425,0.06968672919999985,False
11.9,0.75,Spike,0.005665,0.5304266624,0.47986999056934476,0.06085332480000005,False
11.9,0.74,Spike,1.0,0.5313736016,0.477219962902248,0.06274720320000005,False
11.9,0.73,Spike,1.0,0.5281509118,0.4754810213833637,0.05630182359999991,False
11.9,0.72,Spike,0.161307,0.5280161322,0.4741686569594347,0.056032264399999976,False
11.9,0.71,Spike,1.0,0.5284337281999999,0.47182921174635867,0.056867456399999794,False
11.9,0.7,Spike,0.00034,0.5305905952,0.468303516471843,0.06118119039999992,False
11.9,0.69,Spike,1.0,0.5286841434,0.46587212023834257,0.05736828680000006,False
11.9,0.68,Spike,1.0,0.5273801186000001,0.46398072477123786,0.05476023720000023,False
11.9,0.67,Spike,0.447802,0.5261996938,0.46013554973867027,0.05239938759999996,False
11.9,0.66,Spike,1.0,0.5282026352,0.45769978657733396,0.056405270399999985,False
11.9,0.65,Spike,0.043873,0.5264192957999999,0.45465371289161854,0.05283859159999982,False
11.9,0.64,Spike,1.0,0.5272476537999999,0.45054231048569887,0.054495307599999876,False
11.9,0.63,Spike,1.0,0.5263846468,0.4469442135996054,0.052769293599999934,False
11.9,0.62,Spike,1.0,0.5262139220000001,0.4437096914346746,0.05242784400000011,False
11.9,0.61,Spike,0.009916,0.5253312572000001,0.4380773039503936,0.050662514400000136,False
11.9,0.6,Spike,1.0,0.5245522636,0.43438041324462023,0.049104527199999914,False
11.9,0.5900000000000001,Spike,1.0,0.5230759916,0.43124532706296564,0.04615198319999991,False
11.9,0.5800000000000001,Spike,0.016767,0.5235378154,0.42416570546018856,0.04707563079999999,False
11.9,0.5700000000000001,Spike,0.044647,0.5224618409999999,0.4190571789628486,0.044923681999999854,False
11.9,0.56,Spike,0.069089,0.5218634466,0.4154203083489536,0.043726893199999894,False
11.9,0.55,Spike,1.0,0.5218357334,0.4102545472503551,0.0436714668,False
11.9,0.54,Spike,0.174129,0.520459699,0.40644521190652144,0.040919397999999996,False
11.9,0.53,Spike,0.197386,0.5195487992000001,0.3978405545789162,0.039097598400000155,False
11.9,0.52,Spike,1.0,0.5196394276,0.39416117781917837,0.03927885520000007,False
11.9,0.51,Spike,1.0,0.5189923868,0.3880588396019674,0.03798477360000008,False
11.9,0.5,Spike,1.0,0.5181396522,0.382172513379632,0.036279304400000045,False
11.9,0.49,Spike,0.241701,0.5174137511999999,0.3771036619696572,0.034827502399999766,False
11.9,0.48,Spike,1.0,0.5172448982,0.3702833234286693,0.03448979639999994,False
11.9,0.47000000000000003,Spike,1.0,0.5168602774000001,0.3641276141702987,0.033720554800000135,False
11.9,0.46,Spike,0.203779,0.5158263434,0.35883685802082194,0.031652686799999996,False
11.9,0.45,Spike,1.0,0.5155759207999999,0.35278718780673973,0.03115184159999984,False
11.8,0.95,Spike,1.0,0.5463032134,0.4913785789376008,0.09260642679999997,False
11.8,0.94,Spike,0.0,0.546639287,0.4911877992179692,0.09327857399999995,False
11.8,0.9299999999999999,Spike,1.0,0.5593073846000001,0.48973029828326037,0.11861476920000014,False
11.8,0.92,Spike,1.0,0.5394902044000001,0.4914466874449329,0.07898040880000012,False
11.8,0.91,Spike,1.0,0.5326322232,0.4916860944022931,0.06526444640000006,False
11.8,0.9,Spike,1.0,0.5381331194,0.4910467430861301,0.07626623879999994,False
11.8,0.89,Spike,1.0,0.5337739428,0.49102554666198056,0.06754788560000002,False
11.8,0.88,Spike,1.0,0.535914357,0.49048955784349524,0.07182871400000002,False
11.8,0.87,Spike,1.0,0.5438278202,0.4895196904116279,0.08765564039999996,False
11.8,0.8600000000000001,Spike,0.0,0.5372298066,0.48965124602956106,0.07445961319999994,False
11.8,0.8500000000000001,Spike,1.0,0.5421729263999999,0.4886530807356072,0.08434585279999984,False
11.8,0.8400000000000001,Spike,1.0,0.5326266897999999,0.488666107737809,0.06525337959999988,False
11.8,0.8300000000000001,Spike,0.000839,0.5323123054,0.48823448455595936,0.06462461079999993,False
11.8,0.8200000000000001,Spike,0.244642,0.5294966376,0.4874104303900515,0.05899327519999997,False
11.8,0.81,Spike,1.0,0.5334412908,0.4863674680172951,0.06688258160000005,False
11.8,0.8,Spike,1.0,0.5377805864,0.4851206119433424,0.07556117280000008,False
11.8,0.79,Spike,0.152006,0.5292604916,0.4847182057728559,0.05852098319999999,False
11.8,0.78,Spike,0.004256,0.530960979,0.4834226479613922,0.06192195800000011,False
11.8,0.77,Spike,0.000138,0.5326381214,0.48198734628094964,0.0652762428,False
11.8,0.76,Spike,0.001896,0.5310672674,0.4804953624530627,0.062134534799999974,False
11.8,0.75,Spike,1.0,0.5316026657999999,0.47845805438011674,0.06320533159999986,False
11.8,0.74,Spike,0.010199,0.5297769741999999,0.4770543967955209,0.059553948399999834,False
11.8,0.73,Spike,0.000161,0.5318049918,0.47536799258890305,0.06360998359999992,False
11.8,0.72,Spike,6.2e-05,0.5319348038,0.47213335338982854,0.06386960760000004,False
11.8,0.71,Spike,0.014774,0.5288904688,0.4709454321865323,0.057780937600000026,False
11.8,0.7,Spike,1.0,0.5302948532,0.46845402345254994,0.060589706400000054,False
11.8,0.69,Spike,1.0,0.5270120024,0.46598159139251555,0.054024004800000025,False
11.8,0.68,Spike,0.198464,0.5266562356000001,0.4632929656670256,0.053312471200000155,False
11.8,0.67,Spike,1.0,0.5278852965999999,0.45974570971956374,0.055770593199999885,False
11.8,0.66,Spike,1.0,0.5278460364,0.45535157096062284,0.0556920728000001,False
11.8,0.65,Spike,1.0,0.5262168869999999,0.4520949849281543,0.05243377399999982,False
11.8,0.64,Spike,0.032671,0.5260880664,0.45042460814937774,0.05217613280000011,False
11.8,0.63,Spike,0.02022,0.5258577607999999,0.44620331421007936,0.051715521599999814,False
11.8,0.62,Spike,0.078352,0.5246786990000001,0.44203802985383583,0.04935739800000016,False
11.8,0.61,Spike,0.305473,0.524071175,0.44209237341630464,0.04814235,False
11.8,0.6,Spike,0.08267,0.5236956474000001,0.4334188415208408,0.04739129480000015,False
11.8,0.5900000000000001,Spike,0.022525,0.5238762791999999,0.4287656167108715,0.04775255839999981,False
11.8,0.5800000000000001,Spike,1.0,0.5231555287999999,0.42313910939183835,0.04631105759999987,False
11.8,0.5700000000000001,Spike,1.0,0.5220168368000001,0.4187524906900165,0.04403367360000021,False
11.8,0.56,Spike,0.210176,0.5212283362,0.4148112927422874,0.04245667239999995,False
11.8,0.55,Spike,1.0,0.520637723,0.407106215888166,0.04127544599999999,False
11.8,0.54,Spike,0.074955,0.5205753096000001,0.40351540713845585,0.04115061920000018,False
11.8,0.53,Spike,0.070617,0.5200601092,0.39804589233024606,0.04012021840000002,False
11.8,0.52,Spike,0.195457,0.5190698546,0.3932905893012326,0.03813970919999998,False
11.8,0.51,Spike,0.102425,0.5187367693999999,0.386565525867929,0.03747353879999982,False
11.8,0.5,Spike,1.0,0.5185975694,0.38167588959901333,0.03719513880000003,False
11.8,0.49,Spike,0.496015,0.517183021,0.37614835911370204,0.03436604200000004,False
11.8,0.48,Spike,1.0,0.5172243452,0.36924569379093786,0.03444869040000009,False
11.8,0.47000000000000003,Spike,0.12257,0.516508029,0.36362498089444933,0.03301605800000007,False
11.8,0.46,Spike,0.098987,0.5161553742,0.3581820669033172,0.03231074840000003,False
11.8,0.45,Spike,0.31057,0.5149868962,0.3514515963612782,0.029973792400000088,False
11.700000000000001,0.95,Spike,1.0,0.5624678231999999,0.48949193205236347,0.12493564639999977,False
11.700000000000001,0.94,Spike,1.0,0.5408547029999999,0.4916506332192911,0.08170940599999987,False
11.700000000000001,0.9299999999999999,Spike,0.0,0.538309595,0.49175699590236555,0.07661918999999995,False
11.700000000000001,0.92,Spike,0.0,0.5486641073999999,0.49058014087251994,0.09732821479999987,False
11.700000000000001,0.91,Spike,0.0,0.5535887944,0.48992690141871215,0.10717758879999995,False
11.700000000000001,0.9,Spike,0.0,0.5525616354,0.48965543354727614,0.10512327080000006,False
11.700000000000001,0.89,Spike,0.0,0.5472295422,0.4898462422556832,0.09445908439999995,False
11.700000000000001,0.88,Spike,1e-06,0.5359213178,0.4904909109900876,0.07184263559999993,False
11.700000000000001,0.87,Spike,1.0,0.5359690514,0.48998993843508076,0.0719381027999999,False
11.700000000000001,0.8600000000000001,Spike,0.0,0.5431907725999999,0.48888794542055874,0.08638154519999985,False
11.700000000000001,0.8500000000000001,Spike,1.0,0.533864351,0.48891366862217883,0.06772870199999992,False
11.700000000000001,0.8400000000000001,Spike,0.077431,0.5299342174,0.4886662042828202,0.05986843480000004,False
11.700000000000001,0.8300000000000001,Spike,0.006396,0.5311906326,0.48795729117986086,0.06238126519999998,False
11.700000000000001,0.8200000000000001,Spike,0.000713,0.5322805734,0.4870898333064819,0.06456114680000002,False
11.700000000000001,0.81,Spike,1.0,0.5302320577999999,0.48593529232034194,0.06046411559999987,False
11.700000000000001,0.8,Spike,4e-06,0.5348245302,0.4850873595130747,0.06964906039999996,False
11.700000000000001,0.79,Spike,1.0,0.5339553324,0.48389151100031375,0.06791066480000008,False
11.700000000000001,0.78,Spike,1.0,0.5297162451999999,0.4828984406919492,0.05943249039999987,False
11.700000000000001,0.77,Spike,1.0,0.5299991634,0.4814935453062454,0.059998326799999946,False
11.700000000000001,0.76,Spike,1.0,0.5320141862000001,0.48006097311041424,0.06402837240000014,False
11.700000000000001,0.75,Spike,1.1e-05,0.5334765416,0.4774938496206037,0.06695308320000004,False
11.700000000000001,0.74,Spike,1.0,0.5320626632,0.476274346117326,0.0641253263999999,False
11.700000000000001,0.73,Spike,1.0,0.5312720015999999,0.47563358947181644,0.06254400319999975,False
11.700000000000001,0.72,Spike,1.0,0.530144607,0.4739869024697467,0.06028921399999998,False
11.700000000000001,0.71,Spike,0.003716,0.5295305864,0.47029573597831487,0.059061172799999895,False
11.700000000000001,0.7,Spike,1.0,0.5292235068,0.46789266796741913,0.05844701359999993,False
11.700000000000001,0.69,Spike,1.0,0.5272632788,0.4652763134255609,0.054526557600000025,False
11.700000000000001,0.68,Spike,0.113734,0.5269075216,0.4631560103147428,0.05381504319999997,False
11.700000000000001,0.67,Spike,1.0,0.5268852164000001,0.45935471231815195,0.053770432800000156,False
11.700000000000001,0.66,Spike,1.0,0.528344618,0.4559439727828118,0.056689235999999976,False
11.700000000000001,0.65,Spike,1.0,0.5255309752,0.45370344792987244,0.051061950400000056,False
11.700000000000001,0.64,Spike,0.089089,0.5253588962,0.44867700718872566,0.05071779239999996,False
11.700000000000001,0.63,Spike,0.830136,0.5244794014,0.4450616234732687,0.04895880280000009,False
11.700000000000001,0.62,Spike,1.0,0.525375483,0.44177236405262366,0.050750966000000064,False
11.700000000000001,0.61,Spike,0.014496,0.5248529362,0.43568745826349164,0.049705872399999906,False
11.700000000000001,0.6,Spike,1.0,0.5231751618,0.4326901045397037,0.04635032360000002,False
11.700000000000001,0.5900000000000001,Spike,0.139987,0.5227292382,0.42701782790863874,0.04545847639999989,False
11.700000000000001,0.5800000000000001,Spike,0.110878,0.5223861264,0.422741030734982,0.04477225280000008,False
11.700000000000001,0.5700000000000001,Spike,1.0,0.5221859778,0.4167645760257099,0.04437195559999996,False
11.700000000000001,0.56,Spike,0.276149,0.5211578452,0.4153887140619235,0.04231569039999994,False
11.700000000000001,0.55,Spike,1.0,0.5207004658000001,0.40722409798822523,0.041400931600000135,False
11.700000000000001,0.54,Spike,1.0,0.5204004902,0.4020595544967958,0.04080098040000002,False
11.700000000000001,0.53,Spike,1.0,0.5197838456000001,0.3948177713944137,0.039567691200000255,False
11.700000000000001,0.52,Spike,1.0,0.5192667505999999,0.3890689571853574,0.038533501199999876,False
11.700000000000001,0.51,Spike,0.073885,0.5188597348,0.385962685657221,0.037719469600000055,False
11.700000000000001,0.5,Spike,0.87692,0.5175757658000001,0.3794146711432887,0.035151531600000174,False
11.700000000000001,0.49,Spike,1.0,0.5177046244,0.37684696439061444,0.03540924879999996,False
11.700000000000001,0.48,Spike,1.0,0.5172305229999999,0.36821928351420463,0.034461045999999884,False
11.700000000000001,0.47000000000000003,Spike,0.098851,0.516564805,0.36299505876163607,0.03312961000000003,False
11.700000000000001,0.46,Spike,0.907464,0.5154180464000001,0.3556970042150794,0.030836092800000214,False
11.700000000000001,0.45,Spike,1.0,0.5155632416,0.35070669744700184,0.0311264832,False
11.600000000000001,0.95,Spike,0.0,0.5470829598,0.491249562702218,0.09416591959999998,False
11.600000000000001,0.94,Spike,0.0,0.5656407906,0.48885040697218257,0.1312815812000001,False
11.600000000000001,0.9299999999999999,Spike,1.0,0.5465224434,0.4909030772445563,0.0930448868,False
11.600000000000001,0.92,Spike,1.0,0.5355290898,0.49148430986506664,0.07105817960000005,False
11.600000000000001,0.91,Spike,1.0,0.5304386616,0.4915796627352353,0.060877323199999944,False
11.600000000000001,0.9,Spike,1.0,0.5318516662,0.49119270385540065,0.06370333240000003,False
11.600000000000001,0.89,Spike,1.0,0.5366210504,0.4905574276371364,0.07324210079999993,False
11.600000000000001,0.88,Spike,1.0,0.5453730822000001,0.48944807047868244,0.09074616440000027,False
11.600000000000001,0.87,Spike,2e-06,0.5355848124,0.4899530380191808,0.0711696248,False
11.600000000000001,0.8600000000000001,Spike,1.0,0.5394243512,0.4889209640488683,0.07884870239999997,False
11.600000000000001,0.8500000000000001,Spike,1.0,0.5302835716,0.48915947180441227,0.060567143199999895,False
11.600000000000001,0.8400000000000001,Spike,2.4e-05,0.5341767540000001,0.48820279712453096,0.06835350800000017,False
11.600000000000001,0.8300000000000001,Spike,0.0,0.5372483422,0.4871987376234678,0.0744966843999999,False
11.600000000000001,0.8200000000000001,Spike,0.494263,0.5294135236,0.4867508040331611,0.05882704720000009,False
11.600000000000001,0.81,Spike,1.0,0.5354638328,0.48574638987936886,0.07092766559999997,False
11.600000000000001,0.8,Spike,1.3e-05,0.5341898754,0.48474494598825324,0.06837975079999992,False
11.600000000000001,0.79,Spike,1.0,0.5325497348,0.4836626208636125,0.06509946960000002,False
11.600000000000001,0.78,Spike,1.0,0.5336954939999999,0.4822946932035413,0.06739098799999987,False
11.600000000000001,0.77,Spike,1.0,0.5347576989999999,0.48098189092891286,0.06951539799999984,False
11.600000000000001,0.76,Spike,0.002003,0.5308947404000001,0.479376113788068,0.06178948080000013,False
11.600000000000001,0.75,Spike,1.0,0.5285398158,0.47706574007450636,0.05707963159999996,False
11.600000000000001,0.74,Spike,0.211624,0.5280947584,0.47562931912641193,0.05618951679999995,False
11.600000000000001,0.73,Spike,0.149841,0.5279721156,0.47364348854698174,0.05594423120000003,False
11.600000000000001,0.72,Spike,1.0,0.5286507904,0.47089111721854165,0.05730158079999992,False
11.600000000000001,0.71,Spike,0.000693,0.5303729333999999,0.4698661408277428,0.060745866799999826,False
11.600000000000001,0.7,Spike,1.0,0.5279130268,0.4670573922757973,0.055826053599999925,False
11.600000000000001,0.69,Spike,1.0,0.5272386492,0.46448702121495533,0.05447729839999993,False
11.600000000000001,0.68,Spike,1.0,0.5271997958,0.4621968026574189,0.054399591599999964,False
11.600000000000001,0.67,Spike,1.0,0.5263617574,0.45758948154782664,0.05272351480000004,False
11.600000000000001,0.66,Spike,0.014204,0.5269916096000001,0.45471291566863453,0.053983219200000265,False
11.600000000000001,0.65,Spike,1.0,0.526520684,0.4513708804112073,0.05304136799999992,False
11.600000000000001,0.64,Spike,0.020505,0.5262214242,0.4496084683495049,0.05244284839999991,False
11.600000000000001,0.63,Spike,1.0,0.52572161,0.44337192174124923,0.0514432199999999,False
11.600000000000001,0.62,Spike,0.010239,0.5254775784,0.43968679801809984,0.05095515679999996,False
11.600000000000001,0.61,Spike,1.0,0.5247537004,0.4398615877728969,0.049507400800000045,False
11.600000000000001,0.6,Spike,1.0,0.5229782154,0.43021076665542235,0.0459564308,False
11.600000000000001,0.5900000000000001,Spike,1.0,0.5223104658000001,0.4251014282221062,0.044620931600000135,False
11.600000000000001,0.5800000000000001,Spike,0.052587,0.5224449024,0.41978084749238326,0.04488980479999993,False
11.600000000000001,0.5700000000000001,Spike,0.042226,0.5222144141999999,0.41618717273765476,0.04442882839999984,False
11.600000000000001,0.56,Spike,0.123882,0.5210707628,0.4108636330809684,0.04214152559999995,False
11.600000000000001,0.55,Spike,0.03244,0.5217442224000001,0.4105548471347453,0.04348844480000014,False
11.600000000000001,0.54,Spike,1.0,0.5201021384,0.40009904454910994,0.04020427679999994,False
11.600000000000001,0.53,Spike,1.0,0.5198456756,0.3959541392543203,0.03969135119999989,False
11.600000000000001,0.52,Spike,1.0,0.5188660684,0.3894810673703836,0.03773213680000009,False
11.600000000000001,0.51,Spike,1.0,0.5184893298,0.3853768743798807,0.03697865959999991,False
11.600000000000001,0.5,Spike,0.105393,0.5180251969999999,0.37930448647978965,0.036050393999999875,False
11.600000000000001,0.49,Spike,0.377547,0.5168160796,0.3721401703654965,0.033632159199999956,False
11.600000000000001,0.48,Spike,1.0,0.5176469492,0.3732671834506168,0.03529389839999997,False
11.600000000000001,0.47000000000000003,Spike,1.0,0.5163936664,0.36128876521521464,0.0327873327999999,False
11.600000000000001,0.46,Spike,0.263098,0.5153705738000001,0.35512965519785183,0.03074114760000013,False
11.600000000000001,0.45,Spike,0.362009,0.5148040481999999,0.3498236446502751,0.02960809639999984,False
11.5,0.95,Spike,1.0,0.5342186487999999,0.49220277669959805,0.06843729759999984,False
11.5,0.94,Spike,0.066524,0.5301531208,0.4924703794385716,0.06030624159999998,False
11.5,0.9299999999999999,Spike,0.0,0.5465467608,0.4908666386135288,0.09309352159999995,False
11.5,0.92,Spike,0.0,0.553331612,0.4899099243337987,0.10666322400000006,False
11.5,0.91,Spike,0.0,0.5541164068,0.4894310365891933,0.10823281359999992,False
11.5,0.9,Spike,0.0,0.5433970692,0.4904224419708639,0.08679413839999994,False
11.5,0.89,Spike,0.0,0.5396769057999999,0.4902968880202486,0.07935381159999988,False
11.5,0.88,Spike,1.0,0.5334047724,0.49024599822314646,0.0668095447999999,False
11.5,0.87,Spike,0.0,0.5430808032000001,0.48923003171346724,0.08616160640000015,False
11.5,0.8600000000000001,Spike,1.0,0.5345233387999999,0.4890934046667451,0.06904667759999983,False
11.5,0.8500000000000001,Spike,0.005412,0.5313119578,0.4887154995249248,0.06262391559999991,False
11.5,0.8400000000000001,Spike,4e-06,0.535105093,0.4878661203616313,0.07021018599999995,False
11.5,0.8300000000000001,Spike,2.6e-05,0.5340496134,0.4872656024640673,0.06809922680000002,False
11.5,0.8200000000000001,Spike,0.104773,0.52958511,0.4866164509586508,0.05917021999999994,False
11.5,0.81,Spike,1.0,0.5353704968,0.48521915677456123,0.07074099360000008,False
11.5,0.8,Spike,0.002885,0.5312255417999999,0.48424407438650474,0.062451083599999846,False
11.5,0.79,Spike,6e-05,0.5331928438,0.48326244028300924,0.06638568759999997,False
11.5,0.78,Spike,5e-06,0.5344078212,0.4823100824677142,0.06881564239999993,False
11.5,0.77,Spike,0.016844,0.5298827714,0.48049918474566405,0.059765542799999904,False
11.5,0.76,Spike,1.0,0.5309732802,0.47924421248797355,0.06194656040000002,False
11.5,0.75,Spike,0.002907,0.530457337,0.4773400449711321,0.060914673999999946,False
11.5,0.74,Spike,0.00619,0.529864731,0.47560130518152227,0.059729461999999955,False
11.5,0.73,Spike,0.001229,0.5303825057999999,0.47262509915447204,0.06076501159999981,False
11.5,0.72,Spike,0.153956,0.5277106222,0.4715221054532083,0.05542124439999996,False
11.5,0.71,Spike,0.00033,0.5307667108,0.469887336842846,0.06153342160000008,False
11.5,0.7,Spike,1.0,0.5278144057999999,0.4658459603113055,0.05562881159999988,False
11.5,0.69,Spike,1.0,0.5270593202,0.4634101828387946,0.05411864040000003,False
11.5,0.68,Spike,1.0,0.5269998716000001,0.46018564926412653,0.053999743200000117,False
11.5,0.67,Spike,0.00661,0.5277189848,0.4574935464253977,0.055437969600000025,False
11.5,0.66,Spike,0.368668,0.5254160518000001,0.45373740271610036,0.05083210360000012,False
11.5,0.65,Spike,0.157341,0.5252434882,0.4504049913685498,0.050486976399999994,False
11.5,0.64,Spike,0.020977,0.5256779690000001,0.4449314567499753,0.051355938000000156,False
11.5,0.63,Spike,1.0,0.5246454984,0.4422870955236815,0.04929099679999993,False
11.5,0.62,Spike,0.35808,0.5236754418,0.43856291175558304,0.04735088360000006,False
11.5,0.61,Spike,1.0,0.5236832433999999,0.4363518137971091,0.047366486799999885,False
11.5,0.6,Spike,1.0,0.5232696062,0.42910078940542157,0.04653921239999992,False
11.5,0.5900000000000001,Spike,0.318644,0.5222651909999999,0.4261242604815097,0.04453038199999981,False
