lambda_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
16.0,0.72,Spike,0.5,0.5000231646000001,0.0140563241173162,4.632920000013918e-05,True
16.0,0.71,Spike,0.5,0.5000245339999999,0.014467456706883802,4.906799999981892e-05,True
16.0,0.7,Spike,0.5,0.5000260912,0.014927664191618397,5.218239999993379e-05,True
16.0,0.69,Spike,0.5,0.500026922,0.015168930424019941,5.384399999996958e-05,True
16.0,0.68,Spike,0.5,0.5000271686,0.01523180639813296,5.4337199999920927e-05,True
16.0,0.67,Spike,0.5,0.5000276242,0.015349412491210843,5.524840000004083e-05,True
16.0,0.66,Spike,0.5,0.500028282,0.015520347081453487,5.656400000009221e-05,True
16.0,0.65,Spike,0.5,0.500029137,0.01574272597197946,5.8273999999913784e-05,True
16.0,0.64,Spike,0.5,0.5000301814,0.016014272913719346,6.036279999999117e-05,True
16.0,0.63,Spike,0.5,0.5000314106,0.01633241431358725,6.282120000000724e-05,True
16.0,0.62,Spike,0.5,0.50003282,0.016694389803840828,6.564000000008896e-05,True
16.0,0.61,Spike,0.5,0.5000344018,0.01709731176686813,6.880360000005581e-05,True
16.0,0.6,Spike,0.5,0.500035473,0.01736717036409104,7.094599999990514e-05,True
16.0,0.5900000000000001,Spike,0.5,0.5000356638,0.017408153898389102,7.132759999994853e-05,True
16.0,0.5800000000000001,Spike,0.5,0.500036046,0.01749272674831749,7.209199999991256e-05,True
16.0,0.5700000000000001,Spike,0.5,0.5000366168,0.017620131656871322,7.323360000000001e-05,True
16.0,0.56,Spike,0.5,0.5000373722,0.017789323654486808,7.474439999999305e-05,True
16.0,0.55,Spike,0.5,0.500038303,0.01799902588557939,7.660599999992357e-05,True
16.0,0.54,Spike,0.5,0.5000394078,0.01824773206706569,7.881560000000398e-05,True
16.0,0.53,Spike,0.5,0.5000406782,0.018533789161690135,8.135639999995448e-05,True
16.0,0.52,Spike,0.5,0.5000421118,0.01885539680900579,8.422360000004403e-05,True
16.0,0.51,Spike,0.5,0.5000437034,0.019210685052997705,8.740680000007828e-05,True
16.0,0.5,Spike,0.5,0.500045158,0.019534727495931548,9.031600000009021e-05,True
16.0,0.49,Spike,0.5,0.5000451333999999,0.01952955652892425,9.026679999979415e-05,True
16.0,0.48,Spike,0.5,0.5000452958,0.019560018831157534,9.059160000002286e-05,True
16.0,0.47000000000000003,Spike,0.5,0.5000456388000001,0.01962583490048367,9.127760000016139e-05,True
16.0,0.46,Spike,0.5,0.5000461596,0.019726541656632922,9.23191999999684e-05,True
16.0,0.45,Spike,0.5,0.5000468482,0.019861510537512575,9.369640000000956e-05,True
15.9,0.95,Spike,0.5,0.5000030208,0.005049835022326758,6.04160000006182e-06,True
15.9,0.94,Spike,0.5,0.5000043014,0.006057075392713935,8.60279999992386e-06,True
15.9,0.9299999999999999,Spike,0.5,0.5000057902,0.007063686023474685,1.1580400000044122e-05,True
15.9,0.92,Spike,0.5,0.5000061256,0.007265974736399696,1.2251200000035212e-05,True
15.9,0.91,Spike,0.5,0.5000064762,0.007460426779895451,1.2952400000099118e-05,True
15.9,0.9,Spike,0.5,0.5000070642000001,0.0077803353219782784,1.4128400000146257e-05,True
15.9,0.89,Spike,0.5,0.5000078832,0.00821064158778194,1.576640000000573e-05,True
15.9,0.88,Spike,0.5,0.5000089235999999,0.008734731641849913,1.7847199999865282e-05,True
15.9,0.87,Spike,0.5,0.5000101794,0.009336571435042308,2.0358800000064292e-05,True
15.9,0.8600000000000001,Spike,0.5,0.5000116407999999,0.010001950307283337,2.328159999986923e-05,True
15.9,0.8500000000000001,Spike,0.5,0.5000124192000001,0.01034004724213895,2.4838400000115612e-05,True
15.9,0.8400000000000001,Spike,0.5,0.5000126970000001,0.01044718134692847,2.539400000012293e-05,True
15.9,0.8300000000000001,Spike,0.5,0.5000132082000001,0.010644626454945513,2.641640000011769e-05,True
15.9,0.8200000000000001,Spike,0.5,0.5000139434,0.010927196581906282,2.7886800000098688e-05,True
15.9,0.81,Spike,0.5,0.5000148972,0.011288257493310435,2.9794400000060506e-05,True
15.9,0.8,Spike,0.5,0.5000160614,0.01172034314954723,3.212279999997847e-05,True
15.9,0.79,Spike,0.5,0.5000174316,0.012215753867601958,3.486320000001264e-05,True
15.9,0.78,Spike,0.5,0.500018998,0.012766974325496295,3.799600000009562e-05,True
15.9,0.77,Spike,0.5,0.5000193643999999,0.01288956760769869,3.872879999988754e-05,True
15.9,0.76,Spike,0.5,0.5000196997999999,0.012992517441234095,3.939959999987863e-05,True
15.9,0.75,Spike,0.5,0.5000202554,0.013164084921776235,4.0510799999893266e-05,True
15.9,0.74,Spike,0.5,0.5000210230000001,0.013401430498971172,4.2046000000128814e-05,True
15.9,0.73,Spike,0.5,0.5000219978,0.013700955237452564,4.399560000001301e-05,True
15.9,0.72,Spike,0.5,0.5000231740000001,0.014058525211598444,4.634800000014039e-05,True
15.9,0.71,Spike,0.5,0.5000245434,0.01446969561726741,4.9086800000042174e-05,True
15.9,0.7,Spike,0.5,0.5000260998,0.014929930089170994,5.219960000002466e-05,True
15.9,0.69,Spike,0.5,0.5000269319999999,0.015171258964327533,5.3863999999848033e-05,True
15.9,0.68,Spike,0.5,0.500027178,0.01523423193243526,5.435599999992213e-05,True
15.9,0.67,Spike,0.5,0.500027633,0.015351919455550337,5.526599999994275e-05,True
15.9,0.66,Spike,0.5,0.5000282930000001,0.015522919625247352,5.658600000013614e-05,True
15.9,0.65,Spike,0.5,0.5000291476000001,0.015745352996919877,5.829520000011357e-05,True
15.9,0.64,Spike,0.5,0.5000301923999999,0.01601694236972704,6.0384799999813055e-05,True
15.9,0.63,Spike,0.5,0.5000314220000001,0.016335114812657568,6.284400000011736e-05,True
15.9,0.62,Spike,0.5,0.5000328314,0.016697109338715727,6.566279999997704e-05,True
15.9,0.61,Spike,0.5,0.5000344134,0.017100036677790392,6.882679999997698e-05,True
15.9,0.6,Spike,0.5,0.5000354868,0.01736991997708187,7.097359999996833e-05,True
15.9,0.5900000000000001,Spike,0.5,0.5000356760000001,0.017410974474114067,7.135200000019104e-05,True
15.9,0.5800000000000001,Spike,0.5,0.5000360594,0.017495605147115217,7.211879999990956e-05,True
15.9,0.5700000000000001,Spike,0.5,0.5000366314,0.017623058725036903,7.326279999997354e-05,True
15.9,0.56,Spike,0.5,0.5000373854,0.01779229004125802,7.477079999995695e-05,True
15.9,0.55,Spike,0.5,0.5000383178,0.018002010009987305,7.663559999993019e-05,True
15.9,0.54,Spike,0.5,0.500039421,0.01825073464610078,7.884199999996788e-05,True
15.9,0.53,Spike,0.5,0.5000406938,0.018536786419921795,8.138760000009349e-05,True
15.9,0.52,Spike,0.5,0.5000421272,0.018858380941835107,8.42543999999279e-05,True
15.9,0.51,Spike,0.5,0.500043718,0.01921365183200269,8.74360000000518e-05,True
15.9,0.5,Spike,0.5,0.5000451746,0.019537679088851637,9.034919999995061e-05,True
15.9,0.49,Spike,0.5,0.5000451492,0.019532551967815535,9.029839999996625e-05,True
15.9,0.48,Spike,0.5,0.5000453116000001,0.01956304342382611,9.062320000019497e-05,True
15.9,0.47000000000000003,Spike,0.5,0.5000456548,0.01962887763967965,9.13095999999225e-05,True
15.9,0.46,Spike,0.5,0.5000461736,0.01972959088062209,9.234720000006469e-05,True
15.9,0.45,Spike,0.5,0.5000468629999999,0.019864553720774503,9.372599999979414e-05,True
15.8,0.95,Spike,0.5,0.5000030221999999,0.0050499682201685285,6.0443999998494036e-06,True
15.8,0.94,Spike,0.5,0.500004302,0.006057249521750754,8.604000000023149e-06,True
15.8,0.9299999999999999,Spike,0.5,0.5000057894,0.007063901477361077,1.1578799999911737e-05,True
15.8,0.92,Spike,0.5,0.5000061242,0.007266359759604912,1.2248400000025583e-05,True
15.8,0.91,Spike,0.5,0.5000064766,0.00746097505383869,1.2953199999943266e-05,True
15.8,0.9,Spike,0.5,0.500007067,0.007781020366385081,1.413399999994347e-05,True
15.8,0.89,Spike,0.5,0.500007885,0.008211440824402104,1.5770000000081552e-05,True
15.8,0.88,Spike,0.5,0.5000089248,0.008735620482701188,1.784960000006386e-05,True
15.8,0.87,Spike,0.5,0.5000101794,0.009337531992917583,2.0358800000064292e-05,True
15.8,0.8600000000000001,Spike,0.5,0.500011644,0.010002967981281901,2.3287999999954678e-05,True
15.8,0.8500000000000001,Spike,0.5,0.500012421,0.010341167638510873,2.484199999996939e-05,True
15.8,0.8400000000000001,Spike,0.5,0.5000127007999999,0.010448435778992226,2.5401599999863578e-05,True
15.8,0.8300000000000001,Spike,0.5,0.5000132110000001,0.010645999389774565,2.6422000000136947e-05,True
15.8,0.8200000000000001,Spike,0.5,0.5000139472,0.01092866840967617,2.789440000006138e-05,True
15.8,0.81,Spike,0.5,0.5000149008,0.011289810158405762,2.9801599999990103e-05,True
15.8,0.8,Spike,0.5,0.5000160666,0.011721960288192586,3.213319999995079e-05,True
15.8,0.79,Spike,0.5,0.5000174358,0.012217423491621839,3.4871600000041525e-05,True
15.8,0.78,Spike,0.5,0.500019002,0.012768681462157806,3.800400000009141e-05,True
15.8,0.77,Spike,0.5,0.50001937,0.012891386369479639,3.8739999999926056e-05,True
15.8,0.76,Spike,0.5,0.500019706,0.012994446485443565,3.9412000000016434e-05,True
15.8,0.75,Spike,0.5,0.5000202605999999,0.013166112485570073,4.052119999986559e-05,True
15.8,0.74,Spike,0.5,0.5000210294,0.01340353786180269,4.205880000007767e-05,True
15.8,0.73,Spike,0.5,0.5000220054,0.01370312528048479,4.40107999999384e-05,True
15.8,0.72,Spike,0.5,0.5000231804,0.01406074938708891,4.636080000008924e-05,True
15.8,0.71,Spike,0.5,0.5000245514,0.014471959381072888,4.910280000003375e-05,True
15.8,0.7,Spike,0.5,0.5000261074,0.01493221789949989,5.2214799999950046e-05,True
15.8,0.69,Spike,0.5,0.5000269420000001,0.015173609333203334,5.388400000017057e-05,True
15.8,0.68,Spike,0.5,0.5000271882,0.015236675029400971,5.4376400000055725e-05,True
15.8,0.67,Spike,0.5,0.5000276448000001,0.015354448253625646,5.5289600000119066e-05,True
15.8,0.66,Spike,0.5,0.5000283036,0.015525515538891992,5.660719999989183e-05,True
15.8,0.65,Spike,0.5,0.5000291588,0.01574800311978743,5.831759999996855e-05,True
15.8,0.64,Spike,0.5,0.5000302036000001,0.01601963531089412,6.040720000011213e-05,True
15.8,0.63,Spike,0.5,0.500031435,0.01633783488155938,6.287000000004817e-05,True
15.8,0.62,Spike,0.5,0.500032843,0.01669984778286153,6.568599999989821e-05,True
15.8,0.61,Spike,0.5,0.500034426,0.017102779607542886,6.885200000006364e-05,True
15.8,0.6,Spike,0.5,0.5000355002,0.017372694186862957,7.100039999996532e-05,True
15.8,0.5900000000000001,Spike,0.5,0.500035688,0.017413825988040775,7.137599999995636e-05,True
15.8,0.5800000000000001,Spike,0.5,0.500036071,0.017498514159011148,7.214200000005278e-05,True
15.8,0.5700000000000001,Spike,0.5,0.500036644,0.017626010314600014,7.32880000000602e-05,True
15.8,0.56,Spike,0.5,0.5000373983999999,0.01779527392952755,7.479679999988775e-05,True
15.8,0.55,Spike,0.5,0.5000383310000001,0.018005025376633094,7.666200000011614e-05,True
15.8,0.54,Spike,0.5,0.5000394366,0.01825375281735687,7.887320000010689e-05,True
15.8,0.53,Spike,0.5,0.500040708,0.018539808575903427,8.141600000000082e-05,True
15.8,0.52,Spike,0.5,0.5000421420000001,0.018861393693877744,8.428400000015657e-05,True
15.8,0.51,Spike,0.5,0.5000437328,0.019216647983655986,8.746560000005843e-05,True
15.8,0.5,Spike,0.5,0.5000451901999999,0.019540655491355207,9.038039999986758e-05,True
15.8,0.49,Spike,0.5,0.500045165,0.019535564835572682,9.032999999991631e-05,True
15.8,0.48,Spike,0.5,0.5000453274,0.019566091014664323,9.065479999992299e-05,True
15.8,0.47000000000000003,Spike,0.5,0.5000456710000001,0.019631940880526978,9.13420000001608e-05,True
15.8,0.46,Spike,0.5,0.5000461906,0.019732658233731853,9.238119999999128e-05,True
15.8,0.45,Spike,0.5,0.500046879,0.01986762390705797,9.375799999999934e-05,True
15.700000000000001,0.95,Spike,0.5,0.5000030209999999,0.005050106869367955,6.041999999872871e-06,True
15.700000000000001,0.94,Spike,0.5,0.5000043036,0.006057429584672173,8.607200000065873e-06,True
15.700000000000001,0.9299999999999999,Spike,0.5,0.5000057914,0.00706412430949074,1.1582800000020654e-05,True
15.700000000000001,0.92,Spike,0.5,0.5000061248,0.00726675002236918,1.2249599999902827e-05,True
15.700000000000001,0.91,Spike,0.5,0.5000064787999999,0.007461531777352654,1.2957599999863234e-05,True
15.700000000000001,0.9,Spike,0.5,0.5000070674,0.007781715671072435,1.4134800000009662e-05,True
15.700000000000001,0.89,Spike,0.5,0.5000078882,0.008212247171805225,1.5776399999944957e-05,True
15.700000000000001,0.88,Spike,0.5,0.5000089266,0.008736518337263643,1.7853199999917635e-05,True
15.700000000000001,0.87,Spike,0.5,0.5000101828,0.009338501790829384,2.0365599999960793e-05,True
15.700000000000001,0.8600000000000001,Spike,0.5,0.5000116462,0.01000399463520237,2.329240000009669e-05,True
15.700000000000001,0.8500000000000001,Spike,0.5,0.5000124252,0.010342300139390638,2.4850399999998274e-05,True
15.700000000000001,0.8400000000000001,Spike,0.5,0.5000127024,0.01044970740909148,2.5404799999906302e-05,True
15.700000000000001,0.8300000000000001,Spike,0.5,0.5000132146,0.010647387077234553,2.6429200000066544e-05,True
15.700000000000001,0.8200000000000001,Spike,0.5,0.5000139508,0.010930157370560061,2.7901599999990978e-05,True
15.700000000000001,0.81,Spike,0.5,0.5000149062,0.01129137842040236,2.981239999999552e-05,True
15.700000000000001,0.8,Spike,0.5,0.5000160712,0.011723593413345366,3.214240000004587e-05,True
15.700000000000001,0.79,Spike,0.5,0.5000174404,0.012219108652094806,3.488079999991456e-05,True
15.700000000000001,0.78,Spike,0.5,0.5000190078,0.012770407306389777,3.8015599999940974e-05,True
15.700000000000001,0.77,Spike,0.5,0.5000193746,0.012893226074989881,3.8749200000021133e-05,True
15.700000000000001,0.76,Spike,0.5,0.500019712,0.012996397886670818,3.9423999999899095e-05,True
15.700000000000001,0.75,Spike,0.5,0.5000202682,0.013168156571007365,4.053640000001302e-05,True
15.700000000000001,0.74,Spike,0.5,0.5000210368,0.013405666408896615,4.207359999996996e-05,True
15.700000000000001,0.73,Spike,0.5,0.5000220136,0.013705319035651408,4.4027199999963074e-05,True
15.700000000000001,0.72,Spike,0.5,0.5000231898,0.014062993637180663,4.637960000009045e-05,True
15.700000000000001,0.71,Spike,0.5,0.5000245597999999,0.014474239847918057,4.911959999986948e-05,True
15.700000000000001,0.7,Spike,0.5,0.5000261182,0.014934527322439694,5.223639999996088e-05,True
15.700000000000001,0.69,Spike,0.5,0.5000269516,0.015175984405770662,5.390319999998283e-05,True
15.700000000000001,0.68,Spike,0.5,0.500027197,0.015239149249907723,5.439399999995764e-05,True
15.700000000000001,0.67,Spike,0.5,0.500027655,0.015356996856497204,5.531000000003061e-05,True
15.700000000000001,0.66,Spike,0.5,0.5000283139999999,0.015528139032316958,5.6627999999836476e-05,True
15.700000000000001,0.65,Spike,0.5,0.5000291702,0.015750678372231115,5.8340400000078674e-05,True
15.700000000000001,0.64,Spike,0.5,0.5000302164,0.016022350552444425,6.0432800000009834e-05,True
15.700000000000001,0.63,Spike,0.5,0.5000314448000001,0.016340585329624395,6.288960000011556e-05,True
15.700000000000001,0.62,Spike,0.5,0.5000328556,0.01670261555320041,6.571119999998487e-05,True
15.700000000000001,0.61,Spike,0.5,0.5000344382,0.017105555603168208,6.88764000000841e-05,True
15.700000000000001,0.6,Spike,0.5,0.5000355117999999,0.0173754981458669,7.10235999998865e-05,True
15.700000000000001,0.5900000000000001,Spike,0.5,0.5000357014,0.01741669841421641,7.140279999995336e-05,True
15.700000000000001,0.5800000000000001,Spike,0.5,0.5000360848000001,0.01750144417922363,7.216960000011596e-05,True
15.700000000000001,0.5700000000000001,Spike,0.5,0.500036658,0.017628987171450724,7.331599999993443e-05,True
15.700000000000001,0.56,Spike,0.5,0.5000374124,0.017798290233417727,7.482479999998404e-05,True
15.700000000000001,0.55,Spike,0.5,0.5000383462,0.018008056826833964,7.669239999996691e-05,True
15.700000000000001,0.54,Spike,0.5,0.5000394512,0.0182567998332799,7.890240000008042e-05,True
15.700000000000001,0.53,Spike,0.5,0.500040723,0.01854285603951806,8.144600000004054e-05,True
15.700000000000001,0.52,Spike,0.5,0.5000421561999999,0.018864433620275067,8.431239999984186e-05,True
15.700000000000001,0.51,Spike,0.5,0.5000437482000001,0.019219660811636077,8.749640000016434e-05,True
15.700000000000001,0.5,Spike,0.5,0.500045207,0.01954364860593634,9.041399999998312e-05,True
15.700000000000001,0.49,Spike,0.5,0.5000451816,0.01953860407336329,9.036319999999876e-05,True
15.700000000000001,0.48,Spike,0.5,0.5000453428,0.01956915654078202,9.06856000000289e-05,True
15.700000000000001,0.47000000000000003,Spike,0.5,0.5000456876,0.019635025445617744,9.13752000000212e-05,True
15.700000000000001,0.46,Spike,0.5,0.5000462066,0.019735754362140936,9.241319999997444e-05,True
15.700000000000001,0.45,Spike,0.5,0.500046896,0.01987070493048676,9.379199999992593e-05,True
15.600000000000001,0.95,Spike,0.5,0.5000030228,0.005050251782960372,6.045599999948692e-06,True
15.600000000000001,0.94,Spike,0.5,0.500004303,0.006057617047061391,8.605999999966585e-06,True
15.600000000000001,0.9299999999999999,Spike,0.5,0.5000057922,0.007064354549968503,1.1584399999930994e-05,True
15.600000000000001,0.92,Spike,0.5,0.500006128,0.007267148352294101,1.2255999999988276e-05,True
15.600000000000001,0.91,Spike,0.5,0.5000064797999999,0.007462096813856266,1.295959999980667e-05,True
15.600000000000001,0.9,Spike,0.5,0.5000070686,0.0077824191101826005,1.4137199999986194e-05,True
15.600000000000001,0.89,Spike,0.5,0.5000078884000001,0.008213065851074144,1.5776800000200097e-05,True
15.600000000000001,0.88,Spike,0.5,0.5000089289999999,0.00873742552058125,1.78579999998707e-05,True
15.600000000000001,0.87,Spike,0.5,0.500010186,0.009339481662819947,2.0372000000046242e-05,True
15.600000000000001,0.8600000000000001,Spike,0.5,0.5000116484,0.010005031208860643,2.329680000001666e-05,True
15.600000000000001,0.8500000000000001,Spike,0.5,0.5000124278,0.010343440991773348,2.4855599999984435e-05,True
15.600000000000001,0.8400000000000001,Spike,0.5,0.5000127082,0.01045098469058554,2.5416399999977912e-05,True
15.600000000000001,0.8300000000000001,Spike,0.5,0.5000132184,0.010648786030693214,2.6436800000029237e-05,True
15.600000000000001,0.8200000000000001,Spike,0.5,0.500013955,0.010931658391315192,2.7910000000019863e-05,True
15.600000000000001,0.81,Spike,0.5,0.5000149100000001,0.011292963365291413,2.9820000000180258e-05,True
15.600000000000001,0.8,Spike,0.5,0.500016078,0.011725245757029084,3.2156000000060914e-05,True
15.600000000000001,0.79,Spike,0.5,0.500017447,0.01222081454859852,3.489399999989651e-05,True
15.600000000000001,0.78,Spike,0.5,0.5000190146,0.012772148566352766,3.802919999995602e-05,True
15.600000000000001,0.77,Spike,0.5,0.5000193827999999,0.012895079956777411,3.876559999982376e-05,True
15.600000000000001,0.76,Spike,0.5,0.5000197185999999,0.01299836587086533,3.9437199999881045e-05,True
15.600000000000001,0.75,Spike,0.5,0.5000202753999999,0.013170224634961316,4.055079999987221e-05,True
15.600000000000001,0.74,Spike,0.5,0.5000210454,0.013407812741884602,4.2090800000060824e-05,True
15.600000000000001,0.73,Spike,0.5,0.5000220212,0.013707535776329839,4.4042400000110504e-05,True
15.600000000000001,0.72,Spike,0.5,0.5000231972,0.014065256817341791,4.639439999998274e-05,True
15.600000000000001,0.71,Spike,0.5,0.5000245682,0.014476546292726794,4.913639999992725e-05,True
15.600000000000001,0.7,Spike,0.5,0.5000261255999999,0.014936862196267284,5.225119999985317e-05,True
15.600000000000001,0.69,Spike,0.5,0.5000269584,0.01517838598204939,5.391679999999788e-05,True
15.600000000000001,0.68,Spike,0.5,0.5000272078,0.015241638582618204,5.441559999996848e-05,True
15.600000000000001,0.67,Spike,0.5,0.5000276646,0.015359577583059138,5.5329200000064915e-05,True
15.600000000000001,0.66,Spike,0.5,0.500028325,0.01553078243715999,5.665000000010245e-05,True
15.600000000000001,0.65,Spike,0.5,0.5000291808,0.015753381574122913,5.836160000005641e-05,True
15.600000000000001,0.64,Spike,0.5,0.5000302282000001,0.016025093791024344,6.045640000018615e-05,True
15.600000000000001,0.63,Spike,0.5,0.5000314591999999,0.01634335064439335,6.291839999983395e-05,True
15.600000000000001,0.62,Spike,0.5,0.5000328672,0.0167054039988058,6.573439999990605e-05,True
15.600000000000001,0.61,Spike,0.5,0.5000344502,0.01710834719467274,6.890040000007147e-05,True
15.600000000000001,0.6,Spike,0.5,0.5000355252,0.017378323362118125,7.105040000010554e-05,True
15.600000000000001,0.5900000000000001,Spike,0.5,0.500035716,0.01741958991660586,7.143199999992689e-05,True
15.600000000000001,0.5800000000000001,Spike,0.5,0.5000360994,0.01750439994849955,7.219880000008949e-05,True
15.600000000000001,0.5700000000000001,Spike,0.5,0.500036672,0.017631989981728075,7.334400000003072e-05,True
15.600000000000001,0.56,Spike,0.5,0.500037428,0.017801324280503513,7.4855999999901e-05,True
15.600000000000001,0.55,Spike,0.5,0.5000383614,0.018011115182220434,7.672280000003973e-05,True
15.600000000000001,0.54,Spike,0.5,0.5000394662,0.018259867403789612,7.89323999998981e-05,True
15.600000000000001,0.53,Spike,0.5,0.5000407374,0.01854592695407157,8.147479999998097e-05,True
15.600000000000001,0.52,Spike,0.5,0.5000421722,0.018867492196667404,8.434440000004706e-05,True
15.600000000000001,0.51,Spike,0.5,0.5000437642,0.019222698301565182,8.752839999992545e-05,True
15.600000000000001,0.5,Spike,0.5,0.5000452204,0.019546675317163652,9.044079999998011e-05,True
15.600000000000001,0.49,Spike,0.5,0.5000451966,0.019541663378122784,9.039320000003848e-05,True
15.600000000000001,0.48,Spike,0.5,0.5000453594000001,0.019572246730650233,9.071880000011134e-05,True
15.600000000000001,0.47000000000000003,Spike,0.5,0.5000457027999999,0.019638133296063124,9.140559999987197e-05,True
15.600000000000001,0.46,Spike,0.5,0.500046223,0.019738868483169702,9.244600000002379e-05,True
15.600000000000001,0.45,Spike,0.5,0.5000469122000001,0.019873813368492022,9.382440000016423e-05,True
15.5,0.95,Spike,0.5,0.5000030234,0.005050402966266829,6.0468000000479805e-06,True
15.5,0.94,Spike,0.5,0.5000043024,0.006057810170000824,8.604800000089341e-06,True
15.5,0.9299999999999999,Spike,0.5,0.5000057920000001,0.007064591845501388,1.1584000000119943e-05,True
15.5,0.92,Spike,0.5,0.5000061278,0.007267554295370237,1.225559999995518e-05,True
15.5,0.91,Spike,0.5,0.50000648,0.007462668936937539,1.2960000000061811e-05,True
15.5,0.9,Spike,0.5,0.5000070706,0.007783131937964844,1.4141200000095111e-05,True
15.5,0.89,Spike,0.5,0.5000078889999999,0.008213891366176817,1.5777999999855297e-05,True
15.5,0.88,Spike,0.5,0.5000089314,0.008738343790303376,1.786280000004581e-05,True
15.5,0.87,Spike,0.5,0.5000101872,0.009340472024308167,2.0374400000022774e-05,True
15.5,0.8600000000000001,Spike,0.5,0.5000116512,0.010006078985220448,2.3302400000035917e-05,True
15.5,0.8500000000000001,Spike,0.5,0.5000124318,0.010344596909710577,2.4863599999980224e-05,True
15.5,0.8400000000000001,Spike,0.5,0.5000127102,0.010452281589083767,2.542040000008683e-05,True
15.5,0.8300000000000001,Spike,0.5,0.500013222,0.010650201638490423,2.6443999999958834e-05,True
15.5,0.8200000000000001,Spike,0.5,0.5000139604,0.010933173863456921,2.792080000002528e-05,True
15.5,0.81,Spike,0.5,0.5000149154,0.011294562373340717,2.983079999996363e-05,True
15.5,0.8,Spike,0.5,0.5000160804,0.011726914727605958,3.216080000001398e-05,True
15.5,0.79,Spike,0.5,0.5000174528,0.012222533828122877,3.490559999996812e-05,True
15.5,0.78,Spike,0.5,0.5000190208,0.012773910411217317,3.804160000009382e-05,True
15.5,0.77,Spike,0.5,0.5000193890000001,0.012896953912754925,3.877800000018361e-05,True
15.5,0.76,Spike,0.5,0.5000197252,0.013000354743989832,3.945040000008504e-05,True
15.5,0.75,Spike,0.5,0.5000202816,0.013172309792642903,4.0563200000010013e-05,True
15.5,0.74,Spike,0.5,0.5000210522,0.01340998222428823,4.210440000007587e-05,True
15.5,0.73,Spike,0.5,0.5000220304,0.013709768307483711,4.4060800000078615e-05,True
15.5,0.72,Spike,0.5,0.500023206,0.014067547746977322,4.64120000001067e-05,True
15.5,0.71,Spike,0.5,0.500024575,0.014478875198556623,4.9149999999942295e-05,True
15.5,0.7,Spike,0.5,0.5000261348,0.014939214817509712,5.2269600000043326e-05,True
15.5,0.69,Spike,0.5,0.5000269694,0.01518080171398729,5.393880000004181e-05,True
15.5,0.68,Spike,0.5,0.5000272174,0.015244154922028135,5.443480000000278e-05,True
15.5,0.67,Spike,0.5,0.5000276752,0.015362179135945068,5.5350400000042654e-05,True
15.5,0.66,Spike,0.5,0.5000283358000001,0.015533450723728956,5.667160000011329e-05,True
15.5,0.65,Spike,0.5,0.5000291908,0.015756106667811718,5.838159999993486e-05,True
15.5,0.64,Spike,0.5,0.5000302378,0.016027865048959474,6.047559999999841e-05,True
15.5,0.63,Spike,0.5,0.5000314688,0.016346153609782133,6.29376000000903e-05,True
15.5,0.62,Spike,0.5,0.50003288,0.01670821735855325,6.57600000000258e-05,True
15.5,0.61,Spike,0.5,0.500034465,0.017111169645740294,6.89300000000781e-05,True
