lambda_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
15.600000000000001,0.71,Uniform,0.5,0.500023593,0.014189067790573986,4.718599999997686e-05,True
15.600000000000001,0.7,Uniform,0.5,0.50002505,0.014625834082951454,5.009999999994186e-05,True
15.600000000000001,0.69,Uniform,0.5,0.5000267004000001,0.015110285311319497,5.3400800000158455e-05,True
15.600000000000001,0.68,Uniform,0.5,0.5000267498000001,0.015125165440758724,5.349960000011755e-05,True
15.600000000000001,0.67,Uniform,0.5,0.5000269574,0.015178031425292763,5.391480000005444e-05,True
15.600000000000001,0.66,Uniform,0.5,0.5000273794,0.015286987212445174,5.4758799999943264e-05,True
15.600000000000001,0.65,Uniform,0.5,0.5000280108,0.015450786544576059,5.602160000006684e-05,True
15.600000000000001,0.64,Uniform,0.5,0.500028842,0.015667663057845446,5.768399999994678e-05,True
15.600000000000001,0.63,Uniform,0.5,0.5000298714,0.015935397197975126,5.974279999998444e-05,True
15.600000000000001,0.62,Uniform,0.5,0.5000310906,0.016251428108344932,6.218119999990002e-05,True
15.600000000000001,0.61,Uniform,0.5,0.5000324944,0.016612959504407023,6.498879999994323e-05,True
15.600000000000001,0.6,Uniform,0.5,0.5000340785999999,0.01701704653778075,6.815719999986314e-05,True
15.600000000000001,0.5900000000000001,Uniform,0.5,0.5000353454,0.017338818785553833,7.069080000010608e-05,True
15.600000000000001,0.5800000000000001,Uniform,0.5,0.5000353214,0.017333362158601723,7.06427999999093e-05,True
15.600000000000001,0.5700000000000001,Uniform,0.5,0.5000355084,0.017373923432852455,7.101679999999e-05,True
15.600000000000001,0.56,Uniform,0.5,0.5000358998,0.01746014871779761,7.179959999992214e-05,True
15.600000000000001,0.55,Uniform,0.5,0.5000364882,0.017591330284139797,7.297640000003547e-05,True
15.600000000000001,0.54,Uniform,0.5,0.5000372686,0.017766433177540855,7.453719999994668e-05,True
15.600000000000001,0.53,Uniform,0.5,0.5000382356,0.017984150533349466,7.647120000009444e-05,True
15.600000000000001,0.52,Uniform,0.5,0.5000393838,0.018242921826424917,7.876760000002925e-05,True
15.600000000000001,0.51,Uniform,0.5,0.5000407090000001,0.018540993914032303,8.14180000001663e-05,True
15.600000000000001,0.5,Uniform,0.5,0.5000422048000001,0.01887647805386377,8.440960000011266e-05,True
15.600000000000001,0.49,Uniform,0.5,0.5000438666,0.019247396039320835,8.773319999999529e-05,True
15.600000000000001,0.48,Uniform,0.5,0.5000450594,0.019514584157117893,9.011879999998307e-05,True
15.600000000000001,0.47000000000000003,Uniform,0.5,0.5000449672,0.019496693633050923,8.993440000004682e-05,True
15.600000000000001,0.46,Uniform,0.5,0.500045075,0.01951667778684021,9.014999999990003e-05,True
15.600000000000001,0.45,Uniform,0.5,0.5000453786,0.019574412239006377,9.07571999999579e-05,True
15.5,0.95,Uniform,0.5,0.5000029594,0.005000358033325607,5.918799999893309e-06,True
15.5,0.94,Uniform,0.5,0.5000042177999999,0.0060016709224294685,8.435599999856436e-06,True
15.5,0.9299999999999999,Uniform,0.5,0.5000056842,0.007003307470386782,1.1368400000044687e-05,True
15.5,0.92,Uniform,0.5,0.5000060174000001,0.007207663541553731,1.2034800000115808e-05,True
15.5,0.91,Uniform,0.5,0.5000063688,0.0074036009951053885,1.2737600000090055e-05,True
15.5,0.9,Uniform,0.5,0.500006953,0.007723715225755589,1.3905999999952456e-05,True
15.5,0.89,Uniform,0.5,0.5000077643999999,0.008153414685927656,1.5528799999886544e-05,True
15.5,0.88,Uniform,0.5,0.5000087940000001,0.008676473870353588,1.758800000017935e-05,True
15.5,0.87,Uniform,0.5,0.500010036,0.009277127149755713,2.0072000000093126e-05,True
15.5,0.8600000000000001,Uniform,0.5,0.5000114854,0.009941332428033767,2.2970799999910696e-05,True
15.5,0.8500000000000001,Uniform,0.5,0.5000122382,0.010270779418263858,2.4476399999917575e-05,True
15.5,0.8400000000000001,Uniform,0.5,0.500012474,0.010362785276877203,2.4948000000080128e-05,True
15.5,0.8300000000000001,Uniform,0.5,0.500012943,0.010545408102836136,2.5885999999974985e-05,True
15.5,0.8200000000000001,Uniform,0.5,0.5000136372,0.010814023413515146,2.7274400000054655e-05,True
15.5,0.81,Uniform,0.5,0.5000145512,0.011162394526108179,2.9102400000091677e-05,True
15.5,0.8,Uniform,0.5,0.5000156746000001,0.01158328760194828,3.134920000014141e-05,True
15.5,0.79,Uniform,0.5,0.5000170054,0.012069078172161948,3.401080000009493e-05,True
15.5,0.78,Uniform,0.5,0.5000185324,0.012612230319228843,3.7064800000097264e-05,True
15.5,0.77,Uniform,0.5,0.5000191096000001,0.012812689367707098,3.821920000013357e-05,True
15.5,0.76,Uniform,0.5,0.5000193168,0.012876314012377411,3.8633600000004265e-05,True
15.5,0.75,Uniform,0.5,0.5000197498,0.013010113684515474,3.949959999993702e-05,True
15.5,0.74,Uniform,0.5,0.5000204009999999,0.0132119049438394,4.08019999997844e-05,True
15.5,0.73,Uniform,0.5,0.5000212636,0.013478575790074436,4.252719999997545e-05,True
15.5,0.72,Uniform,0.5,0.5000223309999999,0.013806322466531374,4.466199999986209e-05,True
15.5,0.71,Uniform,0.5,0.5000235982,0.014190853682509889,4.719639999994918e-05,True
