epsilon_0j,alpha_outflow,distribution,final_load,avg_load,load_std,load_inflation,converged
15.9,0.52,Uniform,0.5,0.5000869346,0.026732515488026676,0.0001738691999999542,True
15.9,0.51,Uniform,0.5,0.500085815,0.02657073559051648,0.0001716300000000892,True
15.9,0.5,Uniform,0.5,0.5000848236,0.02642733670507771,0.00016964719999990052,True
15.9,0.49,Uniform,0.5,0.5000839484,0.026300370056977607,0.0001678968000000669,True
15.9,0.48,Uniform,0.5,0.5000831776,0.026188102906694644,0.00016635519999996795,True
15.9,0.47000000000000003,Uniform,0.5,0.500082497,0.026089054616887743,0.00016499399999991837,True
15.9,0.46,Uniform,0.5,0.5000818988,0.02600189307273668,0.0001637975999999597,True
15.9,0.45,Uniform,0.5,0.500081376,0.025925442526504017,0.00016275200000004375,True
15.8,0.95,Uniform,1.0,0.5262928348,0.4513675540857528,0.052585669599999996,False
15.8,0.94,Uniform,0.210123,0.5262472403999999,0.45170180216764916,0.052494480799999854,False
15.8,0.9299999999999999,Uniform,0.012638,0.5264405262,0.4544281707836613,0.05288105240000007,False
15.8,0.92,Uniform,1.0,0.5255095282,0.4488976325906448,0.05101905639999993,False
15.8,0.91,Uniform,1.0,0.5251959952,0.4447374722420764,0.050391990400000086,False
15.8,0.9,Uniform,1.0,0.5248886822000001,0.4413149507496077,0.049777364400000135,False
15.8,0.89,Uniform,0.039287,0.5239747664000001,0.43635499480704154,0.04794953280000014,False
15.8,0.88,Uniform,0.069528,0.5233593436,0.432108067951106,0.04671868720000005,False
15.8,0.87,Uniform,0.490072,0.5228969838,0.42901669741506726,0.045793967600000096,False
15.8,0.8600000000000001,Uniform,1.0,0.523302347,0.4311774283122838,0.046604694,False
15.8,0.8500000000000001,Uniform,1.0,0.5231297582,0.4273525077336439,0.04625951639999992,False
15.8,0.8400000000000001,Uniform,0.087571,0.5221907816,0.42221368687607586,0.044381563199999974,False
15.8,0.8300000000000001,Uniform,0.067535,0.5213359106000001,0.4130862854201972,0.042671821200000126,False
15.8,0.8200000000000001,Uniform,0.125802,0.520354999,0.40561931106973037,0.04070999800000008,False
15.8,0.81,Uniform,1.0,0.5205739068,0.40696966150229524,0.04114781360000008,False
15.8,0.8,Uniform,0.145137,0.5194480525999999,0.39750545746720095,0.038896105199999864,False
15.8,0.79,Uniform,0.547485,0.5173086466000001,0.37632505119005555,0.034617293200000177,False
15.8,0.78,Uniform,1.0,0.5168352026,0.369412620147616,0.033670405200000086,False
15.8,0.77,Uniform,1.0,0.5149552662,0.34757819868483514,0.029910532399999967,False
15.8,0.76,Uniform,0.888092,0.5091672988,0.2742530042459362,0.018334597600000002,False
15.8,0.75,Uniform,0.261043,0.5072250342,0.24371314190690962,0.01445006839999996,False
15.8,0.74,Uniform,0.754858,0.5055959526,0.21107050899515417,0.011191905200000019,False
15.8,0.73,Uniform,0.310675,0.5037091772,0.17401116361882704,0.007418354399999938,False
15.8,0.72,Uniform,0.695857,0.502090732,0.12919917378667406,0.004181463999999968,False
15.8,0.71,Uniform,0.499975,0.500582983,0.06730839214436579,0.0011659660000000738,False
15.8,0.7,Uniform,0.500002,0.5002362176,0.0437052311898441,0.00047243520000006534,True
15.8,0.69,Uniform,0.5,0.5001871002,0.03892080943233753,0.0003742004000000243,True
15.8,0.68,Uniform,0.5,0.5001622104,0.03625283898106974,0.0003244207999999471,True
15.8,0.67,Uniform,0.5,0.500146263,0.03443609303593756,0.00029252599999995965,True
15.8,0.66,Uniform,0.5,0.500134943,0.03308829178609883,0.000269886000000108,True
15.8,0.65,Uniform,0.5,0.5001264292,0.03203898995107687,0.000252858399999889,True
15.8,0.64,Uniform,0.5,0.5001197732,0.031196957291944626,0.00023954640000001248,True
15.8,0.63,Uniform,0.5,0.50011444,0.030507534787185903,0.0002288800000000979,True
15.8,0.62,Uniform,0.5,0.5001100878,0.029935228061758832,0.00022017559999998326,True
15.8,0.61,Uniform,0.5,0.5001063274,0.029434016451192986,0.0002126548000001005,True
15.8,0.6,Uniform,0.5,0.5001027722,0.028952945156010445,0.00020554439999997953,True
15.8,0.5900000000000001,Uniform,0.5,0.5000997066,0.028533222257652525,0.0001994132000000537,True
15.8,0.5800000000000001,Uniform,0.5,0.5000970482000001,0.028165117186418766,0.0001940964000002321,True
15.8,0.5700000000000001,Uniform,0.5,0.5000947282,0.02784096407549953,0.00018945640000000985,True
15.8,0.56,Uniform,0.5,0.5000926945999999,0.02755466825532587,0.0001853891999998858,True
15.8,0.55,Uniform,0.5,0.5000909069999999,0.027301152445992582,0.00018181399999983583,True
15.8,0.54,Uniform,0.5,0.500089331,0.02707638916962031,0.0001786619999999406,True
15.8,0.53,Uniform,0.5,0.500087939,0.026876951538068357,0.0001758780000000737,True
15.8,0.52,Uniform,0.5,0.5000867113999999,0.026699897697645265,0.0001734227999998783,True
15.8,0.51,Uniform,0.5,0.5000856236,0.02654275271252465,0.00017124719999994653,True
15.8,0.5,Uniform,0.5,0.5000846616,0.026403357262818585,0.00016932319999996004,True
15.8,0.49,Uniform,0.5,0.5000838088,0.026279842513233342,0.00016761760000005843,True
15.8,0.48,Uniform,0.5,0.5000830604,0.026170576750370655,0.0001661207999998915,True
15.8,0.47000000000000003,Uniform,0.5,0.5000823972,0.02607412404278141,0.00016479440000005674,True
15.8,0.46,Uniform,0.5,0.500081814,0.025989226947111484,0.00016362799999991573,True
15.8,0.45,Uniform,0.5,0.5000813042,0.025914737167730587,0.0001626083999999306,True
15.700000000000001,0.95,Uniform,1.0,0.5263156748,0.45160019926556455,0.05263134959999993,False
15.700000000000001,0.94,Uniform,0.165052,0.5263627172,0.45274495783036856,0.052725434400000104,False
15.700000000000001,0.9299999999999999,Uniform,1.0,0.5262982244,0.45256262840428185,0.05259644879999992,False
15.700000000000001,0.92,Uniform,0.018122,0.5256135462,0.44696947585912333,0.05122709240000001,False
15.700000000000001,0.91,Uniform,0.823543,0.5253574249999999,0.44392015767014764,0.05071484999999987,False
15.700000000000001,0.9,Uniform,1.0,0.5248352211999999,0.44051750123230915,0.04967044239999985,False
15.700000000000001,0.89,Uniform,0.063667,0.5237091392000001,0.4349652354101451,0.047418278400000125,False
15.700000000000001,0.88,Uniform,0.156832,0.5231570648,0.4310469425859512,0.04631412960000003,False
15.700000000000001,0.87,Uniform,0.522731,0.5228578328,0.42874203622621,0.045715665599999955,False
15.700000000000001,0.8600000000000001,Uniform,0.116882,0.5231833786,0.43144955510421884,0.04636675719999994,False
15.700000000000001,0.8500000000000001,Uniform,0.10406,0.5227085718000001,0.42723684514105575,0.045417143600000154,False
15.700000000000001,0.8400000000000001,Uniform,0.071001,0.5224252494,0.42116946611940975,0.04485049880000003,False
15.700000000000001,0.8300000000000001,Uniform,0.083275,0.5209805467999999,0.4105950789290573,0.04196109359999989,False
15.700000000000001,0.8200000000000001,Uniform,0.131189,0.5201642903999999,0.40393954165629636,0.04032858079999979,False
15.700000000000001,0.81,Uniform,0.987682,0.5201052146,0.40336705720823895,0.040210429200000064,False
15.700000000000001,0.8,Uniform,0.414289,0.5191442014000001,0.3950022530993092,0.03828840280000012,False
15.700000000000001,0.79,Uniform,0.572459,0.517057716,0.3736649873028863,0.03411543199999989,False
15.700000000000001,0.78,Uniform,0.146019,0.5166081714,0.36804504537713445,0.033216342800000076,False
15.700000000000001,0.77,Uniform,1.0,0.5132596996000001,0.32940070541530625,0.026519399200000127,False
15.700000000000001,0.76,Uniform,0.280714,0.5084777424,0.26193924534653257,0.016955484799999976,False
15.700000000000001,0.75,Uniform,0.765083,0.5065169326000001,0.23088181386255122,0.013033865200000161,False
15.700000000000001,0.74,Uniform,0.307113,0.5048152212,0.1965569659896654,0.009630442399999994,False
15.700000000000001,0.73,Uniform,0.58365,0.5029963749999999,0.15677365388339062,0.00599274999999988,False
15.700000000000001,0.72,Uniform,0.520513,0.5014564483999999,0.10627797224058827,0.0029128967999998423,False
15.700000000000001,0.71,Uniform,0.502975,0.5003138414,0.050305166000846474,0.000627682800000029,False
15.700000000000001,0.7,Uniform,0.5,0.5002120854000001,0.04142494915068133,0.0004241708000001232,True
15.700000000000001,0.69,Uniform,0.5,0.5001763668000001,0.037793524054376665,0.00035273360000021015,True
15.700000000000001,0.68,Uniform,0.5,0.5001558508,0.035538927883806026,0.0003117016000000472,True
15.700000000000001,0.67,Uniform,0.5,0.5001420068,0.0339347344962506,0.000284013599999966,True
15.700000000000001,0.66,Uniform,0.5,0.5001318943999999,0.03271538627201938,0.0002637887999998867,True
15.700000000000001,0.65,Uniform,0.5,0.5001241454,0.031751407863169115,0.00024829080000010606,True
15.700000000000001,0.64,Uniform,0.5,0.5001180126,0.030969699080266602,0.0002360251999999896,True
15.700000000000001,0.63,Uniform,0.5,0.5001130496,0.030324834620998317,0.00022609920000005168,True
15.700000000000001,0.62,Uniform,0.5,0.5001089745999999,0.029786540158878504,0.00021794919999984508,True
15.700000000000001,0.61,Uniform,0.5,0.5001053482000001,0.029301746114394397,0.00021069640000015433,True
15.700000000000001,0.6,Uniform,0.5,0.5001019618,0.02884176528465079,0.00020392359999998888,True
15.700000000000001,0.5900000000000001,Uniform,0.5,0.5000990292,0.02843919174955964,0.00019805840000008956,True
15.700000000000001,0.5800000000000001,Uniform,0.5,0.500096477,0.028085187268092903,0.00019295400000007845,True
15.700000000000001,0.5700000000000001,Uniform,0.5,0.500094244,0.027772772531875267,0.00018848800000004218,True
15.700000000000001,0.56,Uniform,0.5,0.5000922874,0.02749631949647028,0.0001845748000000036,True
15.700000000000001,0.55,Uniform,0.5,0.50009056,0.02725112229881384,0.00018111999999992356,True
15.700000000000001,0.54,Uniform,0.5,0.5000890342000001,0.027033442017835918,0.0001780684000001198,True
15.700000000000001,0.53,Uniform,0.5,0.500087686,0.026840052778421167,0.00017537199999995146,True
15.700000000000001,0.52,Uniform,0.5,0.5000864922,0.026668202131949748,0.00017298440000002024,True
15.700000000000001,0.51,Uniform,0.5,0.5000854354000001,0.026515534833054438,0.00017087080000011134,True
15.700000000000001,0.5,Uniform,0.5,0.5000845014,0.026380007509734352,0.00016900280000009538,True
15.700000000000001,0.49,Uniform,0.5,0.5000836742,0.02625984567826444,0.00016734839999998918,True
15.700000000000001,0.48,Uniform,0.5,0.5000829421999999,0.026153490646876613,0.0001658843999998716,True
15.700000000000001,0.47000000000000003,Uniform,0.5,0.500082298,0.026059573826100753,0.00016459600000007235,True
15.700000000000001,0.46,Uniform,0.5,0.5000817322,0.025976866201788396,0.00016346439999992413,True
15.700000000000001,0.45,Uniform,0.5,0.5000812344,0.02590429661198406,0.00016246879999992636,True
15.600000000000001,0.95,Uniform,0.212929,0.5263060288000001,0.4520517518734433,0.052612057600000206,False
15.600000000000001,0.94,Uniform,0.011512,0.5265200187999999,0.4549472145172157,0.053040037599999756,False
15.600000000000001,0.9299999999999999,Uniform,0.848746,0.5255428682,0.4499414129692062,0.051085736399999915,False
15.600000000000001,0.92,Uniform,1.0,0.5254456340000001,0.446254559969564,0.05089126800000021,False
15.600000000000001,0.91,Uniform,0.020999,0.5249958608,0.4422143810389465,0.049991721600000094,False
15.600000000000001,0.9,Uniform,0.039338,0.524174539,0.4381085343780468,0.04834907799999999,False
15.600000000000001,0.89,Uniform,0.065826,0.523550267,0.43364455498866944,0.047100533999999916,False
15.600000000000001,0.88,Uniform,0.166012,0.523038861,0.4301024285814285,0.04607772199999993,False
15.600000000000001,0.87,Uniform,1.0,0.5230372388,0.42956913726395723,0.04607447759999994,False
15.600000000000001,0.8600000000000001,Uniform,1.0,0.5230865744,0.4291569600248436,0.0461731487999999,False
15.600000000000001,0.8500000000000001,Uniform,0.197956,0.5224939068,0.4257524841071399,0.044987813599999926,False
15.600000000000001,0.8400000000000001,Uniform,0.064378,0.5217016754,0.41645117747213395,0.04340335080000002,False
15.600000000000001,0.8300000000000001,Uniform,0.085277,0.520724315,0.4082307265834863,0.0414486300000001,False
15.600000000000001,0.8200000000000001,Uniform,0.269393,0.520030667,0.40337441986117684,0.040061334000000004,False
15.600000000000001,0.81,Uniform,0.084043,0.519934579,0.40015713960885235,0.039869157999999905,False
15.600000000000001,0.8,Uniform,1.0,0.5187426872,0.38968045065179885,0.037485374400000104,False
15.600000000000001,0.79,Uniform,1.0,0.5169311946,0.3713429233589972,0.033862389200000065,False
15.600000000000001,0.78,Uniform,0.155327,0.5154979036,0.3560385942179393,0.03099580720000006,False
15.600000000000001,0.77,Uniform,0.207627,0.5097089669999999,0.28259537311582866,0.019417933999999804,False
15.600000000000001,0.76,Uniform,0.317912,0.507542744,0.24959804036066158,0.01508548799999998,False
15.600000000000001,0.75,Uniform,0.559311,0.5059366962,0.21732257518057468,0.011873392400000071,False
15.600000000000001,0.74,Uniform,0.362893,0.5039777024,0.18091110293695023,0.007955404799999899,False
15.600000000000001,0.73,Uniform,0.674171,0.5024059827999999,0.13749050038346666,0.004811965599999857,False
15.600000000000001,0.72,Uniform,0.432473,0.5007763782,0.07848785976332652,0.001552756399999966,False
15.600000000000001,0.71,Uniform,0.499962,0.5002536496000001,0.04528277984763044,0.0005072992000001442,False
15.600000000000001,0.7,Uniform,0.5,0.5001954764000001,0.03977781053903418,0.00039095280000012167,True
15.600000000000001,0.69,Uniform,0.5,0.500167741,0.03686244191390866,0.0003354820000001091,True
15.600000000000001,0.68,Uniform,0.5,0.5001504134000001,0.03491693930831614,0.000300826800000209,True
15.600000000000001,0.67,Uniform,0.5,0.5001382442,0.033485118496937076,0.00027648839999994124,True
15.600000000000001,0.66,Uniform,0.5,0.500129138,0.03237482000587245,0.00025827600000005724,True
15.600000000000001,0.65,Uniform,0.5,0.5001220458,0.031485464993791616,0.00024409159999994046,True
15.600000000000001,0.64,Uniform,0.5,0.5001163796,0.03075763782295372,0.00023275919999998784,True
15.600000000000001,0.63,Uniform,0.5,0.5001117502,0.03015319449848544,0.00022350039999996518,True
15.600000000000001,0.62,Uniform,0.5,0.5001079276,0.02964611485714752,0.00021585520000000358,True
15.600000000000001,0.61,Uniform,0.5,0.5001044228,0.029175660028703077,0.00020884560000000718,True
15.600000000000001,0.6,Uniform,0.5,0.5001011874,0.0287353947215806,0.00020237479999996033,True
15.600000000000001,0.5900000000000001,Uniform,0.5,0.5000983828000001,0.028348928247495006,0.0001967656000001483,True
15.600000000000001,0.5800000000000001,Uniform,0.5,0.5000959318,0.02800825636544473,0.00019186360000000846,True
15.600000000000001,0.5700000000000001,Uniform,0.5,0.5000937808,0.02770698956034832,0.00018756159999999689,True
15.600000000000001,0.56,Uniform,0.5,0.5000918921999999,0.027439920624188246,0.00018378439999988672,True
15.600000000000001,0.55,Uniform,0.5,0.5000902232000001,0.027202679617733597,0.0001804464000001449,True
15.600000000000001,0.54,Uniform,0.5,0.5000887458000001,0.026991801959139052,0.00017749160000013475,True
15.600000000000001,0.53,Uniform,0.5,0.5000874396,0.026804231849440485,0.0001748792000000332,True
15.600000000000001,0.52,Uniform,0.5,0.500086282,0.026637399652130488,0.0001725640000000972,True
15.600000000000001,0.51,Uniform,0.5,0.5000852562,0.0264890592039367,0.00017051239999998913,True
15.600000000000001,0.5,Uniform,0.5,0.5000843464,0.02635728178345046,0.000168692799999981,True
15.600000000000001,0.49,Uniform,0.5,0.5000835434,0.026240366101538005,0.00016708680000010467,True
15.600000000000001,0.48,Uniform,0.5,0.500082831,0.026136837029449828,0.00016566199999989983,True
15.600000000000001,0.47000000000000003,Uniform,0.5,0.5000822026,0.026045373462903493,0.00016440520000005066,True
15.600000000000001,0.46,Uniform,0.5,0.5000816488000001,0.025964818191757184,0.00016329760000011184,True
15.600000000000001,0.45,Uniform,0.5,0.5000811632,0.02589410847833428,0.0001623263999999125,True
15.5,0.95,Uniform,0.164491,0.526432021,0.4531893170921171,0.052864041999999944,False
15.5,0.94,Uniform,0.015595,0.5261311846000001,0.4530288056137297,0.05226236920000016,False
15.5,0.9299999999999999,Uniform,0.016869,0.5258018147999999,0.44846379528018615,0.051603629599999756,False
15.5,0.92,Uniform,0.039276,0.5250168566000001,0.4454547345173402,0.05003371320000016,False
15.5,0.91,Uniform,1.0,0.5246590962000001,0.44217987926093605,0.04931819240000013,False
15.5,0.9,Uniform,0.038991,0.5240106586,0.4366703820267644,0.04802131719999991,False
15.5,0.89,Uniform,0.068245,0.5233985087999999,0.43239560874088667,0.04679701759999988,False
15.5,0.88,Uniform,0.506864,0.522953647,0.42945160722775333,0.04590729400000004,False
15.5,0.87,Uniform,0.039799,0.5236885473999999,0.4333819716204029,0.04737709479999985,False
15.5,0.8600000000000001,Uniform,1.0,0.5229081592,0.427823768181886,0.0458163184,False
15.5,0.8500000000000001,Uniform,1.0,0.5227280252000001,0.42314573466388883,0.045456050400000114,False
15.5,0.8400000000000001,Uniform,0.079201,0.5213309518,0.413816675686732,0.042661903599999995,False
15.5,0.8300000000000001,Uniform,0.124371,0.5204139132000001,0.40613658763170885,0.040827826400000156,False
15.5,0.8200000000000001,Uniform,0.417564,0.5203670138,0.4067368185502848,0.04073402759999989,False
15.5,0.81,Uniform,0.189916,0.5194580036,0.3979587412953351,0.0389160072000001,False
15.5,0.8,Uniform,0.281056,0.5182824699999999,0.38644102545609754,0.03656493999999988,False
15.5,0.79,Uniform,1.0,0.5169855666,0.36997487435673015,0.03397113319999989,False
15.5,0.78,Uniform,0.363629,0.5142476147999999,0.3429509191404961,0.02849522959999984,False
15.5,0.77,Uniform,0.227128,0.5087798934000001,0.2674664662521923,0.017559786800000143,False
15.5,0.76,Uniform,0.916441,0.5069214745999999,0.23664162100379135,0.013842949199999843,False
15.5,0.75,Uniform,0.271372,0.5050679484,0.2027432150066492,0.010135896800000044,False
15.5,0.74,Uniform,0.732945,0.5033193887999999,0.16373655616520644,0.006638777599999868,False
15.5,0.73,Uniform,0.421473,0.5016875494,0.11512919808806471,0.003375098800000087,False
15.5,0.72,Uniform,0.494718,0.50036613,0.054147235273486055,0.0007322599999999291,False
15.5,0.71,Uniform,0.5,0.5002236689999999,0.04253508340826368,0.0004473379999998528,True
15.5,0.7,Uniform,0.5,0.500183028,0.038497356645719946,0.000366056000000059,True
15.5,0.69,Uniform,0.5,0.5001606048,0.03607332578559486,0.0003212096000000386,True
15.5,0.68,Uniform,0.5,0.5001456912,0.03436798494218187,0.00029138239999992877,True
15.5,0.67,Uniform,0.5,0.5001348854,0.03307876590732879,0.00026977079999990217,True
15.5,0.66,Uniform,0.5,0.5001266368,0.03206219975270384,0.00025327360000004795,True
15.5,0.65,Uniform,0.5,0.5001201183999999,0.031238670060279587,0.00024023679999984893,True
15.5,0.64,Uniform,0.5,0.500114859,0.030559240836028866,0.00022971799999993436,True
15.5,0.63,Uniform,0.5,0.5001105325999999,0.029991629234640903,0.0002210651999998703,True
15.5,0.62,Uniform,0.5,0.5001069388,0.029513305510624994,0.0002138776000000231,True
15.5,0.61,Uniform,0.5,0.5001035408,0.02905532663175327,0.00020708159999993647,True
15.5,0.6,Uniform,0.5,0.5001004546,0.028633504893967165,0.0002009091999999324,True
15.5,0.5900000000000001,Uniform,0.5,0.5000977597999999,0.02826221298273439,0.00019551959999986046,True
