num_shards,epsilon_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
7,15.8,0.89,Spike,1.0,0.7380010836,0.43335533355415556,0.4760021672000001,False
7,15.8,0.88,Spike,0.0,0.640563708,0.47399563913974846,0.2811274159999999,False
7,15.8,0.87,Spike,0.0,0.5774522022,0.4882414488087351,0.15490440440000008,False
7,15.8,0.8600000000000001,Spike,1.0,0.5572790918,0.4908149051210221,0.11455818360000003,False
7,15.8,0.8500000000000001,Spike,1.0,0.5873725478,0.4864008921020409,0.17474509560000007,False
7,15.8,0.8400000000000001,Spike,0.0,0.6150290478000001,0.48049873438464846,0.23005809560000023,False
7,15.8,0.8300000000000001,Spike,0.0,0.5373981708000001,0.4926536222307387,0.07479634160000015,False
7,15.8,0.8200000000000001,Spike,1.0,0.587918718,0.4859890447449244,0.1758374359999999,False
7,15.8,0.81,Spike,0.0,0.5421938014000001,0.49189359571411956,0.08438760280000013,False
7,15.8,0.8,Spike,0.0,0.5840057862,0.48622187248476983,0.16801157239999998,False
7,15.8,0.79,Spike,1.0,0.544162103,0.49112564128492936,0.08832420600000002,False
7,15.8,0.78,Spike,0.0,0.5438301525999999,0.4910370220865559,0.08766030519999979,False
7,15.8,0.77,Spike,1.0,0.5654597202,0.48829960385619026,0.13091944040000003,False
7,15.8,0.76,Spike,1.0,0.5531701674,0.4894237695813889,0.10634033480000005,False
7,15.8,0.75,Spike,1.0,0.5550930982,0.4887826520166384,0.11018619639999994,False
7,15.8,0.74,Spike,0.0,0.551688633,0.488668290904744,0.10337726600000008,False
7,15.8,0.73,Spike,6.5e-05,0.5341227607999999,0.48977765662463424,0.06824552159999975,False
7,15.8,0.72,Spike,1.0,0.5368925316,0.48866691069358476,0.07378506319999989,False
7,15.8,0.71,Spike,0.0,0.5390559100000001,0.4879098275033927,0.07811182000000017,False
7,15.8,0.7,Spike,1.0,0.5425530651999999,0.48688608346485046,0.08510613039999981,False
7,15.8,0.69,Spike,1.0,0.536763225,0.48620468689939733,0.07352644999999991,False
7,15.8,0.68,Spike,1.0,0.5388333394,0.48525853599614266,0.0776666788,False
7,15.8,0.67,Spike,0.0,0.5390716508,0.48399169612171017,0.07814330159999994,False
7,15.8,0.66,Spike,1.0,0.5293583817999999,0.4835125819596982,0.05871676359999989,False
7,15.8,0.65,Spike,1.4e-05,0.5340507076,0.4818227746836453,0.0681014151999999,False
7,15.8,0.64,Spike,0.571691,0.5366243608,0.4801187907838419,0.07324872159999996,False
7,15.8,0.63,Spike,6e-06,0.5340852498,0.47812197650361166,0.0681704996000001,False
7,15.8,0.62,Spike,1.0,0.5291319247999999,0.47655478616161173,0.05826384959999986,False
7,15.8,0.61,Spike,0.000429,0.5313579636000001,0.4743328574138055,0.06271592720000019,False
7,15.8,0.6,Spike,9.4e-05,0.5318601706,0.471708948779611,0.06372034120000003,False
7,15.8,0.5900000000000001,Spike,0.043777,0.5282222918,0.46876498802408967,0.05644458360000004,False
7,15.8,0.5800000000000001,Spike,1.0,0.5284486698,0.46640727799921916,0.056897339600000096,False
7,15.8,0.5700000000000001,Spike,0.016046,0.5281423734,0.4636696159283032,0.05628474680000006,False
7,15.8,0.56,Spike,0.035633,0.5272466446,0.45952105479288574,0.05449328920000007,False
7,15.8,0.55,Spike,0.112647,0.526519458,0.45848014820175986,0.05303891599999999,False
7,15.8,0.54,Spike,0.082344,0.5262615326,0.45484976251473985,0.05252306519999994,False
7,15.8,0.53,Spike,0.034446,0.525943581,0.44829151826888425,0.0518871620000001,False
7,15.8,0.52,Spike,1.0,0.5251886866000001,0.4446885908918827,0.05037737320000013,False
7,15.8,0.51,Spike,1.0,0.5256670997999999,0.4388738926561338,0.05133419959999985,False
7,15.8,0.5,Spike,1.0,0.5243181348,0.43407562346808565,0.048636269600000004,False
7,15.8,0.49,Spike,0.096884,0.5233203422,0.42955293011143686,0.04664068440000002,False
7,15.8,0.48,Spike,1.0,0.5227745074000001,0.424310234351661,0.045549014800000176,False
7,15.8,0.47000000000000003,Spike,0.108311,0.5221968624,0.4197559667647801,0.04439372479999992,False
7,15.8,0.46,Spike,0.473728,0.520794621,0.41169093807870116,0.041589241999999915,False
7,15.8,0.45,Spike,1.0,0.5216029498,0.4057012149866401,0.043205899599999986,False
7,15.700000000000001,0.95,Spike,1.0,0.8987044996000001,0.29226957126594477,0.7974089992000002,False
7,15.700000000000001,0.94,Spike,1.0,0.8542828576,0.3448472662273294,0.7085657152,False
7,15.700000000000001,0.9299999999999999,Spike,1.0,0.8114603668,0.3840068859085802,0.6229207336,False
7,15.700000000000001,0.92,Spike,1.0,0.770433766,0.4138572290590378,0.540867532,False
7,15.700000000000001,0.91,Spike,1.0,0.7451287404,0.4293700136477355,0.4902574808,False
7,15.700000000000001,0.9,Spike,1.0,0.7401561868,0.43217208055086004,0.4803123735999999,False
7,15.700000000000001,0.89,Spike,0.0,0.715865872,0.4447413475024355,0.4317317439999999,False
7,15.700000000000001,0.88,Spike,0.0,0.5957851291999999,0.4850285929900769,0.19157025839999986,False
7,15.700000000000001,0.87,Spike,0.0,0.5459828562,0.49217561153475026,0.09196571239999995,False
7,15.700000000000001,0.8600000000000001,Spike,1.0,0.5722307614,0.4888150468841017,0.1444615227999999,False
7,15.700000000000001,0.8500000000000001,Spike,1.0,0.6019873982,0.48347750887814156,0.20397479640000005,False
7,15.700000000000001,0.8400000000000001,Spike,0.0,0.5755548766,0.4882232297789634,0.15110975320000009,False
7,15.700000000000001,0.8300000000000001,Spike,1.0,0.54763056,0.4915139372578594,0.09526111999999998,False
7,15.700000000000001,0.8200000000000001,Spike,0.0,0.6004568704,0.483453038685004,0.2009137407999999,False
7,15.700000000000001,0.81,Spike,1.0,0.5373534510000001,0.49206969767381586,0.07470690200000019,False
7,15.700000000000001,0.8,Spike,0.0,0.5655869376,0.4890097550308636,0.1311738752,False
7,15.700000000000001,0.79,Spike,1.0,0.5590915044,0.48955378209152184,0.11818300879999999,False
7,15.700000000000001,0.78,Spike,0.000174,0.5337593008,0.49184720337585497,0.0675186016,False
7,15.700000000000001,0.77,Spike,0.0,0.5462111984,0.4905075039583979,0.09242239679999997,False
7,15.700000000000001,0.76,Spike,0.0,0.5442791288000001,0.49019619016877375,0.08855825760000013,False
7,15.700000000000001,0.75,Spike,1e-06,0.5365394466,0.4904679861565091,0.07307889319999994,False
7,15.700000000000001,0.74,Spike,1.0,0.5303614676,0.4900125805848773,0.06072293520000005,False
7,15.700000000000001,0.73,Spike,1.0,0.5439923844,0.4886138096938519,0.08798476879999995,False
7,15.700000000000001,0.72,Spike,0.0,0.5400041252,0.4884679694456274,0.08000825039999993,False
7,15.700000000000001,0.71,Spike,1.0,0.5371586591999999,0.48780692811766035,0.07431731839999989,False
7,15.700000000000001,0.7,Spike,0.077219,0.5301346274,0.48764495340742664,0.060269254799999894,False
7,15.700000000000001,0.69,Spike,0.004546,0.5315171707999999,0.4865957659779928,0.06303434159999988,False
7,15.700000000000001,0.68,Spike,0.12869,0.5296492828,0.4856289007598401,0.05929856560000002,False
7,15.700000000000001,0.67,Spike,1.0,0.5350721828,0.48404440745744354,0.07014436560000004,False
7,15.700000000000001,0.66,Spike,0.0,0.5359638052,0.48243981333856234,0.07192761039999995,False
7,15.700000000000001,0.65,Spike,1.0,0.535821109,0.48131542142577355,0.07164221800000004,False
7,15.700000000000001,0.64,Spike,1.0,0.5353403415999999,0.4796952523053275,0.07068068319999976,False
7,15.700000000000001,0.63,Spike,1e-05,0.5338202912000001,0.4783285341504482,0.06764058240000015,False
7,15.700000000000001,0.62,Spike,1.0,0.5284576622,0.47599558187599594,0.05691532440000002,False
7,15.700000000000001,0.61,Spike,0.00054,0.5311933423999999,0.4741246877098394,0.06238668479999987,False
7,15.700000000000001,0.6,Spike,0.002756,0.5299976918,0.47139004512110294,0.05999538360000001,False
7,15.700000000000001,0.5900000000000001,Spike,0.086089,0.5279647678,0.46955368321773616,0.055929535600000024,False
7,15.700000000000001,0.5800000000000001,Spike,1.0,0.5277501838,0.4656826347580621,0.0555003676000001,False
7,15.700000000000001,0.5700000000000001,Spike,1.0,0.5275178998,0.46306064977053635,0.055035799599999935,False
7,15.700000000000001,0.56,Spike,1.0,0.5289382024,0.4583980571048902,0.0578764048,False
7,15.700000000000001,0.55,Spike,0.00298,0.528030117,0.4550407156738991,0.05606023400000004,False
7,15.700000000000001,0.54,Spike,0.283556,0.5252161032,0.45113841139415295,0.05043220640000001,False
7,15.700000000000001,0.53,Spike,0.322114,0.5247340978,0.44721630673569845,0.04946819560000004,False
7,15.700000000000001,0.52,Spike,0.014147,0.5258024347999999,0.4429306741205716,0.05160486959999977,False
7,15.700000000000001,0.51,Spike,0.04762,0.5247583574,0.4393111482587226,0.04951671479999997,False
7,15.700000000000001,0.5,Spike,0.024033,0.5244882138,0.43376202646433515,0.04897642759999998,False
7,15.700000000000001,0.49,Spike,0.190609,0.5226842946000001,0.426944410287616,0.0453685892000002,False
7,15.700000000000001,0.48,Spike,0.260936,0.5224366468,0.4262652578368031,0.04487329360000003,False
7,15.700000000000001,0.47000000000000003,Spike,1.0,0.5215665164,0.4171249770044214,0.043133032799999915,False
7,15.700000000000001,0.46,Spike,0.033339,0.522127718,0.41338873294000267,0.04425543600000004,False
7,15.700000000000001,0.45,Spike,0.103092,0.5208763798,0.4069534489312779,0.04175275960000002,False
7,15.600000000000001,0.95,Spike,1.0,0.9038088646,0.2851900874954159,0.8076177292,False
7,15.600000000000001,0.94,Spike,1.0,0.8621557648,0.3365405685062768,0.7243115296,False
7,15.600000000000001,0.9299999999999999,Spike,1.0,0.8219529414000001,0.37520184521425376,0.6439058828000002,False
7,15.600000000000001,0.92,Spike,1.0,0.7836263056,0.4049729438531374,0.5672526112,False
7,15.600000000000001,0.91,Spike,1.0,0.7599204614,0.4205911518336536,0.5198409228,False
7,15.600000000000001,0.9,Spike,0.0,0.7195650311999999,0.4429769085473443,0.43913006239999985,False
7,15.600000000000001,0.89,Spike,0.0,0.6708160042,0.4639390872866004,0.34163200839999996,False
7,15.600000000000001,0.88,Spike,0.0,0.5647293788,0.4901602792571846,0.12945875759999992,False
7,15.600000000000001,0.87,Spike,1.0,0.5441410948000001,0.492225800202427,0.08828218960000012,False
7,15.600000000000001,0.8600000000000001,Spike,1.0,0.5811817873999999,0.4874919307369201,0.16236357479999985,False
7,15.600000000000001,0.8500000000000001,Spike,0.0,0.6211202150000001,0.4790098347022377,0.24224043000000028,False
7,15.600000000000001,0.8400000000000001,Spike,0.0,0.5555957896,0.49088520184123724,0.1111915792,False
7,15.600000000000001,0.8300000000000001,Spike,1.0,0.5721503492,0.4885497552092342,0.14430069839999993,False
7,15.600000000000001,0.8200000000000001,Spike,0.0,0.5623850268,0.4898109380635318,0.12477005360000004,False
7,15.600000000000001,0.81,Spike,1.0,0.5592415586000001,0.4899410956904601,0.11848311720000027,False
7,15.600000000000001,0.8,Spike,0.000113,0.5339839153999999,0.492191365645954,0.0679678307999998,False
7,15.600000000000001,0.79,Spike,1.0,0.5751027686,0.4872831899763563,0.15020553719999996,False
7,15.600000000000001,0.78,Spike,1.0,0.5507763212,0.49001605365602763,0.10155264239999995,False
7,15.600000000000001,0.77,Spike,1.0,0.535972725,0.4910380011869062,0.07194545000000008,False
7,15.600000000000001,0.76,Spike,1.0,0.5345799956,0.49072144342539376,0.06915999120000005,False
7,15.600000000000001,0.75,Spike,1.0,0.5392493934,0.48993050737363814,0.0784987868,False
7,15.600000000000001,0.74,Spike,1.0,0.5486711696000001,0.4886159652999165,0.09734233920000013,False
7,15.600000000000001,0.73,Spike,0.0,0.540958386,0.48881267773976206,0.08191677200000003,False
7,15.600000000000001,0.72,Spike,0.00024,0.5333373696,0.4889102340906007,0.0666747392,False
7,15.600000000000001,0.71,Spike,0.0,0.5391582708,0.48769562929660676,0.07831654160000001,False
7,15.600000000000001,0.7,Spike,1.0,0.5407643599999999,0.4865284203984621,0.08152871999999989,False
7,15.600000000000001,0.69,Spike,1.0,0.539913915,0.48556902893845505,0.07982782999999993,False
7,15.600000000000001,0.68,Spike,0.0,0.5365215926000001,0.48482326359361816,0.0730431852000002,False
7,15.600000000000001,0.67,Spike,1.0,0.5294276330000001,0.4839960531338347,0.05885526600000013,False
7,15.600000000000001,0.66,Spike,1.0,0.5350459032,0.4819309835746957,0.07009180640000001,False
7,15.600000000000001,0.65,Spike,1.0,0.5326510532000001,0.4809853896021068,0.06530210640000012,False
7,15.600000000000001,0.64,Spike,1.0,0.5324754296,0.4793269053720232,0.0649508592000001,False
7,15.600000000000001,0.63,Spike,1e-06,0.5348645386,0.47762670603311463,0.0697290772000001,False
7,15.600000000000001,0.62,Spike,1.0,0.5285715781999999,0.47570310231085133,0.057143156399999784,False
7,15.600000000000001,0.61,Spike,0.001798,0.5304108770000001,0.47292387504025213,0.06082175400000023,False
7,15.600000000000001,0.6,Spike,0.004613,0.5296879468,0.471079593474941,0.05937589359999995,False
7,15.600000000000001,0.5900000000000001,Spike,0.182407,0.5274274240000001,0.46824501566789944,0.05485484800000018,False
7,15.600000000000001,0.5800000000000001,Spike,0.002804,0.5291947013999999,0.46471126627086984,0.05838940279999982,False
7,15.600000000000001,0.5700000000000001,Spike,0.00046,0.5298812775999999,0.46242108592137215,0.059762555199999845,False
7,15.600000000000001,0.56,Spike,1.0,0.5277405378,0.45853636613560883,0.05548107559999993,False
7,15.600000000000001,0.55,Spike,0.023075,0.5268669149999999,0.4542753245174702,0.05373382999999987,False
7,15.600000000000001,0.54,Spike,1.0,0.5257388294,0.45079438874428435,0.0514776588000001,False
7,15.600000000000001,0.53,Spike,0.025329,0.5259612659999999,0.4469277092040601,0.051922531999999855,False
7,15.600000000000001,0.52,Spike,1.0,0.5250462186,0.44343031222635676,0.050092437200000006,False
7,15.600000000000001,0.51,Spike,1.0,0.5237077292,0.4374439954857668,0.047415458399999943,False
7,15.600000000000001,0.5,Spike,0.023491,0.5245200378,0.43366567443592435,0.04904007560000001,False
7,15.600000000000001,0.49,Spike,0.058561,0.5233876172,0.4279257330045532,0.04677523440000009,False
7,15.600000000000001,0.48,Spike,1.0,0.5221002516000001,0.42217482275031226,0.04420050320000013,False
7,15.600000000000001,0.47000000000000003,Spike,0.020703,0.5227324252000001,0.4166749236349599,0.045464850400000145,False
7,15.600000000000001,0.46,Spike,1.0,0.5211766047999999,0.4119594554835749,0.042353209599999886,False
7,15.600000000000001,0.45,Spike,0.913765,0.5202430438000001,0.4056898721278219,0.040486087600000165,False
7,15.5,0.95,Spike,1.0,0.9086099912,0.27824005183582656,0.8172199823999999,False
7,15.5,0.94,Spike,1.0,0.8695221878,0.3283850062428277,0.7390443756,False
7,15.5,0.9299999999999999,Spike,1.0,0.8318388071999999,0.36646930210753403,0.6636776143999998,False
7,15.5,0.92,Spike,1.0,0.7959829908,0.39600831449992574,0.5919659816,False
7,15.5,0.91,Spike,0.0,0.7433150312,0.43034262274628415,0.48663006239999995,False
7,15.5,0.9,Spike,0.0,0.6744421711999999,0.46258465562000745,0.3488843423999999,False
7,15.5,0.89,Spike,0.0,0.6323496696,0.4763774983109923,0.2646993392000001,False
7,15.5,0.88,Spike,7e-06,0.5353214718,0.4930978467815897,0.07064294360000001,False
7,15.5,0.87,Spike,1.0,0.5582573972,0.49067668159231853,0.11651479440000001,False
7,15.5,0.8600000000000001,Spike,1.0,0.6002300110000001,0.48385555942967967,0.20046002200000013,False
7,15.5,0.8500000000000001,Spike,0.0,0.5958429712,0.4846727280575974,0.19168594239999992,False
7,15.5,0.8400000000000001,Spike,5.2e-05,0.534371414,0.49289195644385236,0.06874282799999998,False
7,15.5,0.8300000000000001,Spike,1.0,0.5880988084000001,0.48594323000019285,0.17619761680000012,False
7,15.5,0.8200000000000001,Spike,0.0,0.5531603266,0.4908321923059142,0.10632065320000006,False
7,15.5,0.81,Spike,1.0,0.577016622,0.4874842719907558,0.15403324400000007,False
7,15.5,0.8,Spike,1.0,0.5434137168,0.491279338629402,0.08682743359999989,False
7,15.5,0.79,Spike,0.0,0.5519599678,0.49033173266707963,0.10391993560000001,False
7,15.5,0.78,Spike,1.0,0.562584799,0.4887345808731075,0.12516959800000005,False
7,15.5,0.77,Spike,1.0,0.5533742544,0.48942346812659676,0.10674850879999997,False
7,15.5,0.76,Spike,1.0,0.5526494077999999,0.4890409594242744,0.10529881559999987,False
7,15.5,0.75,Spike,0.0,0.5503573154,0.48890484512693844,0.10071463079999998,False
7,15.5,0.74,Spike,0.0,0.5432131036,0.4891292688866267,0.08642620719999994,False
7,15.5,0.73,Spike,1.0,0.5315017428000001,0.48917471000121415,0.06300348560000013,False
7,15.5,0.72,Spike,0.0,0.5452378760000001,0.48753884424411315,0.09047575200000013,False
7,15.5,0.71,Spike,1.0,0.5365909219999999,0.4874004170983367,0.07318184399999983,False
7,15.5,0.7,Spike,1.0,0.5297792968,0.4869750748035981,0.05955859360000004,False
7,15.5,0.69,Spike,1.0,0.530224256,0.4858651202215764,0.06044851200000001,False
7,15.5,0.68,Spike,1.0,0.5322428796,0.484595388332396,0.0644857592000001,False
7,15.5,0.67,Spike,1e-06,0.5357050618,0.4833345853784976,0.07141012359999999,False
7,15.5,0.66,Spike,1.0,0.5328597533999999,0.4819840496779039,0.06571950679999983,False
7,15.5,0.65,Spike,1.0,0.5297215124,0.48073647352717735,0.059443024799999966,False
7,15.5,0.64,Spike,1.0,0.5306437885999999,0.4786243903946672,0.06128757719999989,False
7,15.5,0.63,Spike,1.0,0.5335816748000001,0.477659649279671,0.06716334960000014,False
7,15.5,0.62,Spike,1.0,0.5287514586000001,0.4753861140188033,0.057502917200000114,False
