num_shards,epsilon_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
10,15.9,0.87,Spike,0.0,0.6360038758000001,0.47524222238769315,0.2720077516000001,False
10,15.9,0.8600000000000001,Spike,0.0,0.5734590846000001,0.48884770108874953,0.14691816920000011,False
10,15.9,0.8500000000000001,Spike,1.0,0.557077197,0.4908600534408868,0.11415439400000005,False
10,15.9,0.8400000000000001,Spike,1.0,0.6114906563999999,0.48134920648684965,0.22298131279999978,False
10,15.9,0.8300000000000001,Spike,0.0,0.577746683,0.4879147708905628,0.15549336599999997,False
10,15.9,0.8200000000000001,Spike,1.0,0.5498757675999999,0.4912909925227113,0.0997515351999998,False
10,15.9,0.81,Spike,0.0,0.5844906764000001,0.4864658866085917,0.16898135280000015,False
10,15.9,0.8,Spike,1.0,0.542498087,0.4915945278422793,0.08499617400000004,False
10,15.9,0.79,Spike,0.0,0.559991142,0.4896566971454892,0.119982284,False
10,15.9,0.78,Spike,1.0,0.5601949748,0.4893043551144998,0.12038994960000005,False
10,15.9,0.77,Spike,1.0,0.5340430922,0.49149139322330376,0.06808618440000003,False
10,15.9,0.76,Spike,1e-06,0.536450547,0.4911780449593485,0.07290109400000011,False
10,15.9,0.75,Spike,0.0,0.5377952570000001,0.49076284278449583,0.07559051400000016,False
10,15.9,0.74,Spike,0.0,0.5388629777999999,0.4903293188339075,0.07772595559999984,False
10,15.9,0.73,Spike,1.0,0.5321287386,0.4898523931206905,0.06425747719999997,False
10,15.9,0.72,Spike,1.0,0.54350594,0.4885500901285588,0.08701187999999993,False
10,15.9,0.71,Spike,0.0,0.5395188192,0.48829167080534486,0.0790376384,False
10,15.9,0.7,Spike,1.0,0.5405274694,0.4874980133264312,0.08105493879999992,False
10,15.9,0.69,Spike,1.0,0.530603121,0.48701311556710264,0.06120624199999991,False
10,15.9,0.68,Spike,0.146819,0.529711316,0.48663793285251117,0.059422631999999975,False
10,15.9,0.67,Spike,1.0,0.5304617244000001,0.4850124248543493,0.06092344880000011,False
10,15.9,0.66,Spike,1.0,0.535521604,0.48360480413729234,0.07104320800000008,False
10,15.9,0.65,Spike,2.6e-05,0.5338454958000001,0.48279163333202524,0.06769099160000014,False
10,15.9,0.64,Spike,1.0,0.535740496,0.48120030455986346,0.07148099199999991,False
10,15.9,0.63,Spike,1e-06,0.5352004192,0.4794119885777316,0.07040083840000011,False
10,15.9,0.62,Spike,6e-06,0.5340329694,0.47766937614935734,0.0680659388,False
10,15.9,0.61,Spike,0.102854,0.5286321418000001,0.475859471892496,0.05726428360000013,False
10,15.9,0.6,Spike,1.9e-05,0.5329653024000001,0.47385580628829727,0.06593060480000013,False
10,15.9,0.5900000000000001,Spike,1.0,0.5318456859999999,0.4711265790726165,0.06369137199999986,False
10,15.9,0.5800000000000001,Spike,0.009454,0.5290388588,0.46874593150410127,0.05807771760000002,False
10,15.9,0.5700000000000001,Spike,1.0,0.5273434610000001,0.46541847818387605,0.05468692200000014,False
10,15.9,0.56,Spike,0.000754,0.5296428624,0.4624416589032771,0.05928572480000005,False
10,15.9,0.55,Spike,0.001384,0.5289016534000001,0.4587781523848903,0.05780330680000012,False
10,15.9,0.54,Spike,0.049318,0.5265691125999999,0.4551698721010225,0.05313822519999989,False
10,15.9,0.53,Spike,0.121281,0.5256860242000001,0.45143792858857185,0.0513720484000002,False
10,15.9,0.52,Spike,1.0,0.5275301926,0.4480739708138031,0.055060385200000006,False
10,15.9,0.51,Spike,1.0,0.5250896398000001,0.4436460720988363,0.05017927960000024,False
10,15.9,0.5,Spike,0.146269,0.5241849338,0.43915247167044413,0.04836986759999995,False
10,15.9,0.49,Spike,0.051789,0.5241866378000001,0.4342489193551837,0.048373275600000154,False
10,15.9,0.48,Spike,0.044428,0.5238433244,0.43077969900816204,0.047686648800000064,False
10,15.9,0.47000000000000003,Spike,1.0,0.5237287168000001,0.42408683975038614,0.04745743360000021,False
10,15.9,0.46,Spike,0.015854,0.523109389,0.4189880180349708,0.04621877800000007,False
10,15.9,0.45,Spike,0.270036,0.5210351158,0.4128697954911686,0.0420702315999999,False
10,15.8,0.95,Spike,1.0,0.8844933570000001,0.31069452575127343,0.7689867140000002,False
10,15.8,0.94,Spike,1.0,0.833686347,0.36474459032920536,0.667372694,False
10,15.8,0.9299999999999999,Spike,1.0,0.785963287,0.4033056695069415,0.5719265739999999,False
10,15.8,0.92,Spike,1.0,0.7426649943999999,0.4307983276123131,0.4853299887999998,False
10,15.8,0.91,Spike,1.0,0.7183213516,0.44359776327897327,0.4366427032,False
10,15.8,0.9,Spike,1.0,0.7168862684,0.44431454415148613,0.43377253680000005,False
10,15.8,0.89,Spike,1.0,0.7341720547999999,0.43545297843810316,0.46834410959999984,False
10,15.8,0.88,Spike,0.0,0.6849963515999999,0.4584420060616477,0.3699927031999999,False
10,15.8,0.87,Spike,0.0,0.6000531484,0.4840944676900838,0.20010629680000003,False
10,15.8,0.8600000000000001,Spike,0.0,0.5460547882000001,0.49219245092163433,0.09210957640000017,False
10,15.8,0.8500000000000001,Spike,1.0,0.5827718014,0.48714376307570134,0.1655436027999999,False
10,15.8,0.8400000000000001,Spike,1.0,0.6309764284000001,0.4764120964738727,0.26195285680000024,False
10,15.8,0.8300000000000001,Spike,0.0,0.5600183648,0.490434492439468,0.1200367296,False
10,15.8,0.8200000000000001,Spike,1.0,0.5635661766,0.48969570414826274,0.12713235319999994,False
10,15.8,0.81,Spike,0.0,0.5617978086000001,0.4898849288232868,0.12359561720000012,False
10,15.8,0.8,Spike,1.0,0.5622961068000001,0.4895337428986724,0.12459221360000017,False
10,15.8,0.79,Spike,0.0,0.5470341826,0.49113638801447984,0.09406836520000006,False
10,15.8,0.78,Spike,0.0,0.5693441546,0.4881356224455154,0.13868830919999997,False
10,15.8,0.77,Spike,1.0,0.5538004177999999,0.4897670460374802,0.10760083559999978,False
10,15.8,0.76,Spike,1.0,0.5446654942,0.49025239276642374,0.08933098839999998,False
10,15.8,0.75,Spike,1.0,0.5384263294,0.4903503617443877,0.07685265880000003,False
10,15.8,0.74,Spike,1.0,0.5425635485999999,0.48951175017617804,0.08512709719999978,False
10,15.8,0.73,Spike,1.0,0.5497416652,0.4884456376952929,0.09948333040000001,False
10,15.8,0.72,Spike,0.0,0.5406303346,0.4886247769912109,0.08126066919999997,False
10,15.8,0.71,Spike,1.0,0.5372416563999999,0.4881551799870635,0.07448331279999976,False
10,15.8,0.7,Spike,1e-06,0.5364294864,0.48778355448394733,0.07285897279999998,False
10,15.8,0.69,Spike,0.0,0.5415205026000001,0.486227506629996,0.08304100520000013,False
10,15.8,0.68,Spike,0.0,0.54087693,0.4853255109352823,0.08175386000000007,False
10,15.8,0.67,Spike,0.0,0.5363683344,0.4846084136318208,0.07273666879999996,False
10,15.8,0.66,Spike,1.0,0.5301726714,0.4835409934496163,0.060345342800000035,False
10,15.8,0.65,Spike,2e-06,0.5350690948,0.4816968296010267,0.07013818959999996,False
10,15.8,0.64,Spike,1.0,0.5344627528,0.48029304776753207,0.06892550559999999,False
10,15.8,0.63,Spike,1.0,0.5355325734,0.4785072989429889,0.07106514680000009,False
10,15.8,0.62,Spike,1.0,0.5338107576000001,0.4772353657706714,0.06762151520000015,False
10,15.8,0.61,Spike,0.005803,0.5301021969999999,0.4754687478067659,0.06020439399999988,False
10,15.8,0.6,Spike,0.002026,0.5303574906,0.4729273361048411,0.06071498120000007,False
10,15.8,0.5900000000000001,Spike,1.0,0.5324554344,0.4709611079231636,0.06491086879999997,False
10,15.8,0.5800000000000001,Spike,1.0,0.5305192766,0.4697382191575984,0.061038553199999956,False
10,15.8,0.5700000000000001,Spike,0.111517,0.5273123862,0.46507990449576275,0.054624772399999966,False
10,15.8,0.56,Spike,0.044278,0.52741574,0.4619392848021986,0.054831480000000044,False
10,15.8,0.55,Spike,0.004259,0.528260895,0.4584666675274833,0.056521789999999905,False
10,15.8,0.54,Spike,0.030189,0.5267228384,0.4541343764753569,0.05344567680000001,False
10,15.8,0.53,Spike,1.0,0.5262561512,0.45070567113403087,0.052512302400000044,False
10,15.8,0.52,Spike,0.024273,0.5260142944,0.44709369036520186,0.05202858880000005,False
10,15.8,0.51,Spike,0.005561,0.5262238128000001,0.4420987648534752,0.05244762560000016,False
10,15.8,0.5,Spike,1.0,0.5247375808,0.4378920169554601,0.049475161599999984,False
10,15.8,0.49,Spike,0.559061,0.5230820756,0.43274254904520204,0.04616415119999995,False
10,15.8,0.48,Spike,0.090305,0.5231988518,0.4280150294476506,0.04639770360000006,False
10,15.8,0.47000000000000003,Spike,0.265073,0.5237434143999999,0.4228111642995799,0.04748682879999988,False
10,15.8,0.46,Spike,0.189628,0.5217915788,0.41844562361348847,0.04358315760000009,False
10,15.8,0.45,Spike,1.0,0.5217878398,0.41221851694776623,0.04357567959999997,False
10,15.700000000000001,0.95,Spike,1.0,0.8905443843999999,0.30311730636071327,0.7810887687999999,False
10,15.700000000000001,0.94,Spike,1.0,0.8429374506,0.3561143379909347,0.6858749012,False
10,15.700000000000001,0.9299999999999999,Spike,1.0,0.7981981146,0.3943689396602988,0.5963962292,False
10,15.700000000000001,0.92,Spike,1.0,0.757661773,0.4219701390673828,0.5153235460000001,False
10,15.700000000000001,0.91,Spike,1.0,0.7348935240000001,0.4350826498885841,0.46978704800000015,False
10,15.700000000000001,0.9,Spike,1.0,0.7333242038000001,0.4358934560335083,0.46664840760000015,False
10,15.700000000000001,0.89,Spike,0.0,0.7147376395999999,0.4452674092698644,0.42947527919999984,False
10,15.700000000000001,0.88,Spike,0.0,0.6380000288000001,0.4747411826230044,0.2760000576000001,False
10,15.700000000000001,0.87,Spike,0.0,0.5811956152000001,0.4876576329155885,0.16239123040000014,False
10,15.700000000000001,0.8600000000000001,Spike,1.0,0.561769495,0.4903005995978308,0.1235389899999999,False
10,15.700000000000001,0.8500000000000001,Spike,1.0,0.589338266,0.48595714933063583,0.1786765320000001,False
10,15.700000000000001,0.8400000000000001,Spike,0.0,0.616579012,0.4801220517133839,0.23315802399999996,False
10,15.700000000000001,0.8300000000000001,Spike,1.0,0.5359555316,0.492506274631673,0.07191106319999996,False
10,15.700000000000001,0.8200000000000001,Spike,1.0,0.5952532472,0.4845573682812726,0.1905064943999999,False
10,15.700000000000001,0.81,Spike,0.000417,0.5333207416,0.4926762064636578,0.06664148319999996,False
10,15.700000000000001,0.8,Spike,1.0,0.5818360784000001,0.48655041781048486,0.16367215680000013,False
10,15.700000000000001,0.79,Spike,1.0,0.5352577752000001,0.49178104185608745,0.07051555040000013,False
10,15.700000000000001,0.78,Spike,0.0,0.5521147054,0.4902413936081321,0.10422941079999992,False
10,15.700000000000001,0.77,Spike,0.0,0.5627878746,0.48862754806461944,0.12557574920000003,False
10,15.700000000000001,0.76,Spike,1.0,0.5603025404,0.4885453364857296,0.1206050808000001,False
10,15.700000000000001,0.75,Spike,1.0,0.5570667372,0.48847475382493144,0.11413347439999999,False
10,15.700000000000001,0.74,Spike,0.0,0.5513278422,0.4886274306463821,0.10265568439999995,False
10,15.700000000000001,0.73,Spike,0.0,0.5377234764,0.4894758418837099,0.07544695279999991,False
10,15.700000000000001,0.72,Spike,1.0,0.5362536198,0.48877181527467706,0.07250723959999994,False
10,15.700000000000001,0.71,Spike,0.0,0.541786473,0.4877441924067457,0.08357294600000009,False
10,15.700000000000001,0.7,Spike,1.0,0.5393366684,0.48700642657466386,0.0786733368000001,False
10,15.700000000000001,0.69,Spike,1.0,0.5330678844,0.4866456672057959,0.06613576879999994,False
10,15.700000000000001,0.68,Spike,1.0,0.5330913044,0.48579779356775304,0.06618260879999993,False
10,15.700000000000001,0.67,Spike,1.0,0.5364444818,0.4842836728140251,0.07288896360000008,False
10,15.700000000000001,0.66,Spike,3e-06,0.5350827586,0.48322191089201155,0.07016551719999997,False
10,15.700000000000001,0.65,Spike,1.0,0.532850911,0.48183612204381265,0.06570182200000008,False
10,15.700000000000001,0.64,Spike,1.0,0.5289582338000001,0.4805995139015865,0.05791646760000013,False
10,15.700000000000001,0.63,Spike,0.002276,0.5310009786000001,0.47886330773458036,0.062001957200000124,False
10,15.700000000000001,0.62,Spike,1.0,0.533179579,0.47691315440621773,0.06635915800000003,False
10,15.700000000000001,0.61,Spike,0.000348,0.5315917338,0.4754278092258853,0.06318346760000004,False
10,15.700000000000001,0.6,Spike,0.02749,0.5290279338,0.47344999049761516,0.05805586760000003,False
10,15.700000000000001,0.5900000000000001,Spike,6.1e-05,0.5318617288,0.46985314134676587,0.06372345760000009,False
10,15.700000000000001,0.5800000000000001,Spike,0.005373,0.5291782490000001,0.4673634420308083,0.0583564980000002,False
10,15.700000000000001,0.5700000000000001,Spike,1.0,0.5285057272,0.46437677226317886,0.057011454399999995,False
10,15.700000000000001,0.56,Spike,1.0,0.5267082222,0.46072926656225893,0.05341644440000004,False
10,15.700000000000001,0.55,Spike,1.0,0.5267266998,0.45955377303210354,0.05345339959999995,False
10,15.700000000000001,0.54,Spike,1.0,0.5263030892,0.45419613998450603,0.05260617840000004,False
10,15.700000000000001,0.53,Spike,0.45925,0.5278646468,0.4498736716983699,0.05572929360000001,False
10,15.700000000000001,0.52,Spike,0.902869,0.5246483096,0.44592895689937695,0.04929661919999995,False
10,15.700000000000001,0.51,Spike,0.116324,0.5246377816,0.4421921799098285,0.04927556319999993,False
10,15.700000000000001,0.5,Spike,1.0,0.5252199804,0.43623484567704196,0.050439960799999906,False
10,15.700000000000001,0.49,Spike,1.0,0.5242434064000001,0.4323750938647796,0.04848681280000022,False
10,15.700000000000001,0.48,Spike,0.19124,0.5225830852,0.4258981438543409,0.04516617039999993,False
10,15.700000000000001,0.47000000000000003,Spike,1.0,0.5222201882,0.42251102263682483,0.04444037640000009,False
10,15.700000000000001,0.46,Spike,1.0,0.5219746558,0.4162226955916778,0.04394931160000004,False
10,15.700000000000001,0.45,Spike,0.025703,0.5220415688,0.4111282168400667,0.04408313759999993,False
10,15.600000000000001,0.95,Spike,1.0,0.8961782622000001,0.2956914238246658,0.7923565244000002,False
10,15.600000000000001,0.94,Spike,1.0,0.851583483,0.3475649325749703,0.703166966,False
10,15.600000000000001,0.9299999999999999,Spike,1.0,0.8096756862,0.3854348050362842,0.6193513723999999,False
10,15.600000000000001,0.92,Spike,1.0,0.7717449636,0.4130445235307816,0.5434899272,False
10,15.600000000000001,0.91,Spike,1.0,0.7503687642,0.4263232518937414,0.5007375284,False
10,15.600000000000001,0.9,Spike,1.0,0.7487806604,0.4272496264653548,0.49756132080000004,False
10,15.600000000000001,0.89,Spike,0.0,0.6866633246,0.4578227855406562,0.3733266492,False
10,15.600000000000001,0.88,Spike,0.0,0.580938383,0.4877490736615497,0.161876766,False
10,15.600000000000001,0.87,Spike,0.0,0.5387799043999999,0.4928105465212649,0.0775598087999998,False
10,15.600000000000001,0.8600000000000001,Spike,1.0,0.5742863466000001,0.48849769940652493,0.14857269320000022,False
10,15.600000000000001,0.8500000000000001,Spike,1.0,0.6123777504,0.4812020575952751,0.22475550079999995,False
10,15.600000000000001,0.8400000000000001,Spike,0.0,0.578174889,0.48784161134273757,0.15634977800000005,False
10,15.600000000000001,0.8300000000000001,Spike,1.0,0.5471228514,0.4915161913426679,0.09424570280000011,False
10,15.600000000000001,0.8200000000000001,Spike,0.0,0.5811182638,0.48707129457540693,0.16223652759999996,False
10,15.600000000000001,0.81,Spike,1.0,0.5394137193999999,0.4918882279872833,0.07882743879999987,False
10,15.600000000000001,0.8,Spike,0.0,0.5630057216,0.4894596520572653,0.1260114431999999,False
10,15.600000000000001,0.79,Spike,1.0,0.5538816954,0.49012620668638845,0.10776339079999997,False
10,15.600000000000001,0.78,Spike,1.0,0.5329576124000001,0.4915593697116087,0.06591522480000012,False
10,15.600000000000001,0.77,Spike,0.0,0.5412674542,0.4908961369178414,0.0825349084,False
10,15.600000000000001,0.76,Spike,0.0,0.5423295927999999,0.4903636055643333,0.08465918559999985,False
10,15.600000000000001,0.75,Spike,0.0,0.5390986383999999,0.49021815043683603,0.07819727679999988,False
10,15.600000000000001,0.74,Spike,0.055626,0.5305798368000001,0.4903518254016578,0.061159673600000186,False
10,15.600000000000001,0.73,Spike,1.0,0.5388378053999999,0.48914399951791004,0.07767561079999985,False
10,15.600000000000001,0.72,Spike,0.0,0.5448244266000001,0.4879399096710022,0.08964885320000016,False
10,15.600000000000001,0.71,Spike,1.0,0.5355802014,0.4878533164008496,0.07116040279999991,False
10,15.600000000000001,0.7,Spike,0.000498,0.532802734,0.48752279760940065,0.065605468,False
10,15.600000000000001,0.69,Spike,0.0,0.537461268,0.4862837372727525,0.0749225360000001,False
10,15.600000000000001,0.68,Spike,7e-06,0.5348570696000001,0.4854965759086308,0.06971413920000025,False
10,15.600000000000001,0.67,Spike,1.0,0.5294868702,0.48457098944424765,0.05897374039999992,False
10,15.600000000000001,0.66,Spike,1.0,0.5359871574,0.4829087703796544,0.07197431480000005,False
10,15.600000000000001,0.65,Spike,1.0,0.5329047176,0.48103451305848455,0.06580943520000004,False
10,15.600000000000001,0.64,Spike,1.0,0.5299984508000001,0.47969768407036123,0.05999690160000015,False
10,15.600000000000001,0.63,Spike,0.013343,0.530013947,0.4785775889824962,0.06002789400000008,False
10,15.600000000000001,0.62,Spike,1.0,0.5323989316000001,0.47652560289462786,0.06479786320000014,False
10,15.600000000000001,0.61,Spike,0.011195,0.5295969737999999,0.47426826807854594,0.05919394759999985,False
10,15.600000000000001,0.6,Spike,1.0,0.5304664767999999,0.4716193208693428,0.06093295359999984,False
10,15.600000000000001,0.5900000000000001,Spike,0.033364,0.5284575058000001,0.4695582420383439,0.05691501160000012,False
10,15.600000000000001,0.5800000000000001,Spike,0.247075,0.5271187114,0.4668227385001822,0.05423742279999999,False
10,15.600000000000001,0.5700000000000001,Spike,1.0,0.5275231524,0.46282212871938094,0.05504630480000006,False
10,15.600000000000001,0.56,Spike,1.0,0.5263148124,0.4597665239172406,0.0526296248,False
10,15.600000000000001,0.55,Spike,0.338091,0.5258087498,0.4565832265374148,0.05161749960000006,False
10,15.600000000000001,0.54,Spike,1.0,0.5281763832,0.4530880591275223,0.05635276640000009,False
10,15.600000000000001,0.53,Spike,0.151327,0.5253381266,0.4495006529296141,0.05067625320000002,False
10,15.600000000000001,0.52,Spike,1.0,0.526625338,0.4453267805862522,0.053250676,False
10,15.600000000000001,0.51,Spike,0.286079,0.524073333,0.44108728464119723,0.04814666600000006,False
10,15.600000000000001,0.5,Spike,0.177233,0.5236363456,0.4352491224386536,0.047272691200000105,False
10,15.600000000000001,0.49,Spike,0.024539,0.5242369692000001,0.4312120979891119,0.04847393840000014,False
10,15.600000000000001,0.48,Spike,1.0,0.5237498244000001,0.4264461708470793,0.04749964880000013,False
10,15.600000000000001,0.47000000000000003,Spike,1.0,0.522207295,0.42001608176673866,0.04441458999999992,False
10,15.600000000000001,0.46,Spike,0.040278,0.5223873800000001,0.4167051360810011,0.044774760000000136,False
10,15.600000000000001,0.45,Spike,0.369513,0.5206473594,0.4103254021576971,0.04129471879999991,False
10,15.5,0.95,Spike,1.0,0.9015145019999999,0.28844353188216604,0.8030290039999999,False
10,15.5,0.94,Spike,1.0,0.8597267948,0.33915581865691186,0.7194535896,False
10,15.5,0.9299999999999999,Spike,1.0,0.82045463,0.3765103952122407,0.6409092599999999,False
10,15.5,0.92,Spike,1.0,0.7849704286,0.4040362095404263,0.5699408572,False
10,15.5,0.91,Spike,1.0,0.7649364556,0.4174038047727766,0.5298729112,False
10,15.5,0.9,Spike,0.0,0.7415125178,0.43143320191810547,0.4830250356000001,False
10,15.5,0.89,Spike,0.0,0.6383592812,0.47460226328621336,0.2767185623999999,False
10,15.5,0.88,Spike,0.0,0.5857689126,0.4868543806843049,0.17153782519999994,False
10,15.5,0.87,Spike,1.0,0.5342093526,0.4929944718607811,0.06841870520000004,False
10,15.5,0.8600000000000001,Spike,1.0,0.5818883288000001,0.487312222629402,0.16377665760000015,False
10,15.5,0.8500000000000001,Spike,0.0,0.6258928168000001,0.47780617644347245,0.25178563360000017,False
10,15.5,0.8400000000000001,Spike,0.0,0.5613602434,0.4902482346099695,0.12272048680000003,False
10,15.5,0.8300000000000001,Spike,1.0,0.5676619264000001,0.4891027056851686,0.13532385280000025,False
10,15.5,0.8200000000000001,Spike,0.0,0.5584971460000001,0.4902622053901046,0.11699429200000022,False
10,15.5,0.81,Spike,1.0,0.5610694526000001,0.48968714110398304,0.12213890520000015,False
10,15.5,0.8,Spike,0.0,0.5429839022,0.4915068768526985,0.08596780440000007,False
10,15.5,0.79,Spike,1.0,0.5742697889999999,0.48748035232129383,0.14853957799999984,False
10,15.5,0.78,Spike,1.0,0.5498567476,0.49007271909716604,0.09971349520000006,False
10,15.5,0.77,Spike,1.0,0.5395236038,0.4907160881955137,0.07904720759999995,False
10,15.5,0.76,Spike,1.0,0.5356145118,0.4905599983810349,0.07122902359999994,False
10,15.5,0.75,Spike,1.0,0.5398148192000001,0.4898311371826933,0.07962963840000015,False
10,15.5,0.74,Spike,1.0,0.5457853283999999,0.488940493140782,0.09157065679999987,False
10,15.5,0.73,Spike,0.0,0.5459085982,0.48837672426892653,0.09181719640000008,False
10,15.5,0.72,Spike,1.0,0.5321453972,0.48862765820012666,0.06429079439999996,False
10,15.5,0.71,Spike,0.0,0.5415827466,0.48730524147399773,0.0831654932000001,False
10,15.5,0.7,Spike,1.0,0.5413532886,0.48651493919737815,0.08270657719999996,False
10,15.5,0.69,Spike,1.0,0.5380160352,0.4856193218792861,0.07603207039999993,False
10,15.5,0.68,Spike,1.0,0.5376989664,0.48485657998202186,0.07539793280000007,False
10,15.5,0.67,Spike,0.000287,0.5326466058,0.4835873622412048,0.06529321160000001,False
10,15.5,0.66,Spike,1.0,0.5322812278,0.48287483887607213,0.06456245559999996,False
10,15.5,0.65,Spike,0.087702,0.5293955296,0.4817192427680972,0.05879105920000005,False
10,15.5,0.64,Spike,6.7e-05,0.5329964396,0.47986931333836463,0.06599287919999997,False
10,15.5,0.63,Spike,0.005978,0.530411212,0.4783416477160459,0.06082242399999993,False
10,15.5,0.62,Spike,1.0,0.5308361586,0.4762279466477538,0.06167231719999999,False
10,15.5,0.61,Spike,1.0,0.528497228,0.47369778269067425,0.05699445599999997,False
